time,latitude,longitude,depth_km,mag,event_id,r_km
2023-04-02 22:01:12.280000+00:00,56.920288,-158.039014,2.75,-0.12,7075,10.479436754378014
2023-04-02 22:26:53.080000+00:00,56.938676,-158.145915,19.85,0.03,7079,5.3068396916069815
2023-04-02 22:30:36.580000+00:00,56.955253,-158.073812,5.09,-0.06,7082,9.903338685658193
2023-04-02 22:31:20.080000+00:00,56.932849,-158.025277,7.87,0.42,7083,11.587729289512977
2023-04-02 22:35:16.120000+00:00,56.925309,-157.99751,5.79,-0.24,7084,13.06370983098239
2023-04-02 22:47:09.240000+00:00,56.93363,-158.008561,2.0,-0.11,7087,12.594576143775603
2023-04-02 23:26:16.920000+00:00,56.855135,-158.189551,4.24,-0.16,7091,5.7651948816605225
2023-04-02 23:40:40.920000+00:00,56.918848,-158.023535,2.13,0.87,7094,11.390655410886282
2023-04-02 23:43:24.200000+00:00,56.938208,-158.019857,2.85,-0.04,7096,12.070784376969995
2023-04-02 23:44:22.040000+00:00,56.941077,-158.010482,2.63,-0.06,7097,12.711386960380066
2023-04-02 23:45:38.780000+00:00,56.95011,-158.057389,4.77,0.14,7098,10.467490797286631
2023-04-02 23:57:07.960000+00:00,56.864685,-158.096842,7.94,0.04,7103,8.228469886960035
2023-04-03 00:08:08.820000+00:00,56.937252,-158.036361,4.38,-0.12,7105,11.081760343429291
2023-04-03 00:19:21.470000+00:00,56.917851,-158.048747,3.71,0.54,7106,9.853753231975404
2023-04-03 00:33:27.370000+00:00,56.919828,-158.06945,4.51,0.55,7108,8.642922583901532
2023-04-03 00:37:27.140000+00:00,56.930029,-157.994336,2.93,0.11,7109,13.34980012403128
2023-04-03 01:42:01.850000+00:00,56.875049,-158.217822,4.84,0.68,7114,3.4663264183666556
2023-04-03 03:17:07.320000+00:00,56.923714,-157.998128,3.61,1.44,7122,12.998422061389128
2023-04-03 04:20:33.470000+00:00,56.92605,-158.075309,4.12,1.1,7125,8.449473014176526
2023-04-03 04:25:27.160000+00:00,56.824292,-158.159212,0.68,1.32,7127,9.571030584192403
2023-04-03 04:36:07.040000+00:00,56.934745,-158.084082,4.92,0.21,7128,8.262418372183527
2023-04-03 04:56:39.600000+00:00,56.951017,-158.063737,5.21,0.33,7129,10.177738489516647
2023-04-03 05:20:50.890000+00:00,56.953215,-158.051497,4.57,0.3,7130,10.947377388298134
2023-04-03 05:37:10.360000+00:00,56.927254,-158.058691,3.98,0.12,7132,9.461637410743954
2023-04-03 05:46:33.940000+00:00,56.885225,-158.191732,6.1,0.21,7133,2.5213098302113828
2023-04-03 08:15:51.440000+00:00,56.906283,-158.007682,3.66,0.2,7139,12.265464660412386
2023-04-03 08:18:24.190000+00:00,56.922209,-157.930615,8.9,0.86,7140,17.055225072430282
2023-04-03 08:22:16.800000+00:00,56.902787,-158.010563,1.66,0.53,7142,12.095040694126522
2023-04-03 08:22:59.410000+00:00,56.923918,-158.036165,2.06,0.25,7143,10.719123470297836
2023-04-03 09:46:52.880000+00:00,56.871912,-158.044873,5.16,0.42,7149,10.692154542456025
2023-04-03 10:11:13.170000+00:00,56.930021,-158.07054,4.97,0.89,7150,8.853869325760598
2023-04-03 10:29:25.780000+00:00,56.933468,-157.99873,6.22,0.47,7154,13.171522439899837
2023-04-03 10:32:19.550000+00:00,56.920561,-158.000472,3.69,1.01,7156,12.808108917214058
2023-04-03 10:39:04.680000+00:00,56.923515,-157.976449,2.97,0.55,7158,14.301667144540668
2023-04-03 11:06:05.200000+00:00,56.947664,-158.027165,8.75,0.64,7160,12.013631297616676
2023-04-03 11:15:27.610000+00:00,56.958008,-158.086377,4.92,0.3,7163,9.462380798482203
2023-04-03 11:26:56.910000+00:00,56.916984,-158.034521,2.4,1.09,7165,10.701374017720767
2023-04-03 12:23:52.770000+00:00,56.938371,-158.047201,4.32,1.5,7171,10.49977785648922
2023-04-03 13:00:00.890000+00:00,56.931763,-157.947266,15.39,0.89,7173,16.20083965299659
2023-04-03 14:13:48.430000+00:00,56.967847,-158.010775,5.22,0.4,7175,13.905123488215112
2023-04-03 14:51:23.890000+00:00,56.889498,-158.163118,6.61,0.1,7178,3.333637785378257
2023-04-03 15:21:41.150000+00:00,56.946415,-158.102799,6.8,0.69,7179,7.891522978670972
2023-04-03 16:14:40.720000+00:00,56.866016,-158.173633,4.2,0.31,7182,4.926978639552401
2023-04-03 16:22:52.510000+00:00,56.893681,-158.176351,11.41,0.32,7184,2.404022993038601
2023-04-03 16:53:15.760000+00:00,56.922481,-158.044629,2.99,0.57,7185,10.18303554683899
2023-04-03 16:56:25.810000+00:00,56.931714,-158.013151,7.23,0.54,7188,12.27219856118338
2023-04-03 17:09:00.280000+00:00,56.872624,-158.083545,5.56,0.18,7194,8.492492130715759
2023-04-03 17:10:18.440000+00:00,56.873039,-158.08374,5.71,0.22,7195,8.46172647197633
2023-04-03 17:10:46.720000+00:00,56.933809,-158.027523,7.83,0.19,7196,11.484133058301659
2023-04-03 17:12:44.480000+00:00,56.935014,-158.058952,4.37,0.41,7197,9.700009557282318
2023-04-03 17:22:17.280000+00:00,56.90708,-158.067546,4.08,0.48,7204,8.619206852671503
2023-04-03 17:36:06.900000+00:00,56.9375,-158.009733,2.44,0.41,7208,12.638331187337405
2023-04-03 18:13:03.120000+00:00,56.93634,-158.028255,2.3,0.39,7211,11.52090590833996
2023-04-03 18:18:52.900000+00:00,56.950244,-158.059294,4.43,0.45,7212,10.372434146114424
2023-04-03 18:23:53.880000+00:00,56.928174,-158.025065,2.38,0.6,7213,11.476718067240544
2023-04-03 18:41:23.940000+00:00,56.865531,-158.165153,4.63,0.62,7215,5.220417259622297
2023-04-03 18:43:58.880000+00:00,56.92242,-158.013737,0.73,0.79,7217,12.037014813050797
2023-04-03 20:13:23+00:00,56.920736,-158.092708,4.91,0.03,7225,7.27639453289977
2023-04-03 21:20:13.740000+00:00,56.909375,-158.103532,7.42,0.38,7228,6.437720127821443
2023-04-03 22:41:52.340000+00:00,56.923429,-158.09611,4.31,0.52,7235,7.1510187026949374
2023-04-03 23:03:39.160000+00:00,56.92609,-158.051156,4.58,0.58,7236,9.876073293320566
2023-04-03 23:40:18.860000+00:00,56.879065,-158.212907,2.95,0.65,7238,2.986662355561406
2023-04-04 00:31:14.080000+00:00,56.934277,-158.013965,6.84,0.24,7242,12.29413088526132
2023-04-04 00:51:04.500000+00:00,56.888477,-158.274512,0.66,0.39,7244,4.433913910824032
2023-04-04 01:49:53.940000+00:00,56.905595,-158.138802,5.55,0.41,7249,4.276931341462906
2023-04-04 02:03:33.920000+00:00,56.951595,-158.04471,4.23,0.44,7250,11.228245962549671
2023-04-04 02:06:23.560000+00:00,56.890723,-158.040902,3.91,0.55,7251,10.380220710830098
2023-04-04 02:24:37.290000+00:00,56.925334,-158.012077,5.86,0.24,7253,12.19017889790699
2023-04-04 02:50:55.880000+00:00,56.861951,-158.16748,5.42,0.64,7255,5.4999568660771185
2023-04-04 03:33:56.260000+00:00,56.939876,-158.08929,6.37,0.69,7258,8.218561061057049
2023-04-04 04:05:44.960000+00:00,56.953813,-158.064111,5.13,0.5,7260,10.315558231329737
2023-04-04 04:32:15.580000+00:00,56.955233,-158.065951,4.89,0.64,7263,10.303383760739136
2023-04-04 04:41:50.260000+00:00,56.921989,-158.049382,4.02,0.94,7264,9.88844699442343
2023-04-04 05:42:04.030000+00:00,56.923437,-158.047135,3.24,0.48,7266,10.053121055911742
2023-04-04 06:32:05.620000+00:00,56.872876,-158.149056,0.43,1.76,7269,5.176086294578839
2023-04-04 06:34:38.240000+00:00,56.871724,-158.175765,2.19,0.04,7270,4.301515230662708
2023-04-04 06:34:55+00:00,56.929154,-158.033594,8.14,0.5,7271,10.995371318045887
2023-04-04 06:43:28.160000+00:00,56.880204,-158.193327,6.74,0.33,7272,3.006118510265196
2023-04-04 07:12:53.200000+00:00,56.937325,-158.02959,4.58,0.4,7274,11.476191392041518
2023-04-04 07:19:25.550000+00:00,56.893665,-158.01556,1.41,0.18,7275,11.8645718948993
2023-04-04 07:38:58.640000+00:00,56.95116,-158.054736,4.87,0.38,7276,10.664992980526613
2023-04-04 07:45:48.010000+00:00,56.948263,-158.05057,4.51,0.24,7277,10.743549400368247
2023-04-04 07:56:03.080000+00:00,56.933704,-158.043245,0.72,0.59,7279,10.562379495349171
2023-04-04 10:44:44.630000+00:00,56.953015,-158.073796,4.53,0.29,7283,9.767977821026792
2023-04-04 11:13:42.830000+00:00,56.921073,-158.066211,4.36,0.42,7286,8.862462469330454
2023-04-04 11:13:58.140000+00:00,56.925529,-158.02902,2.72,0.55,7287,11.18048561695446
2023-04-04 11:25:41.590000+00:00,56.927783,-158.03929,3.6,0.87,7290,10.622571673335347
2023-04-04 11:34:31.440000+00:00,56.952035,-158.064437,4.45,0.45,7291,10.197381003411172
2023-04-04 11:34:43.600000+00:00,56.956327,-158.074951,4.65,0.26,7292,9.913071215142459
2023-04-04 11:49:47.710000+00:00,56.940894,-158.02653,2.73,0.39,7294,11.779073469328724
2023-04-04 11:51:07.610000+00:00,56.931315,-158.000505,4.02,0.22,7295,13.012351970658106
2023-04-04 12:08:01.860000+00:00,56.854911,-158.210433,3.53,0.53,7296,5.667556942176755
2023-04-04 12:08:43.800000+00:00,56.945487,-158.044401,5.16,0.27,7297,10.954084008200503
2023-04-04 12:12:24.010000+00:00,56.930269,-158.006657,1.73,0.71,7300,12.621481324693423
2023-04-04 13:35:07.860000+00:00,56.94633,-158.128743,3.27,0.51,7306,6.6523526640686725
2023-04-04 13:38:47.380000+00:00,56.938619,-158.006836,2.74,0.27,7307,12.84255758253852
2023-04-04 14:13:23.510000+00:00,56.917916,-158.008789,0.67,0.03,7309,12.27040961798234
2023-04-04 14:59:54.640000+00:00,56.903166,-158.098779,6.04,0.17,7312,6.721924506957551
2023-04-04 15:14:19.410000+00:00,56.92994,-158.115479,5.65,0.77,7314,6.298465341867521
2023-04-04 15:21:28.020000+00:00,56.883842,-158.186947,6.69,0.29,7315,2.7902149303353263
2023-04-04 16:13:00.670000+00:00,56.876803,-157.992285,0.97,0.11,7318,13.597579075135007
2023-04-04 16:28:38.680000+00:00,56.906152,-158.00127,1.66,0.16,7319,12.6560819062021
