time,latitude,longitude,depth_km,magnitude,event_id_mapped
2021-05-03T06:15:28.920000,55.332166666666666,-161.71983333333333,4.6,0.11,3038
2021-05-03T07:32:15.350000,54.5695,-161.28816666666665,13.69,2.335,3039
2021-05-03T10:47:58.940000,54.80416666666667,-163.07083333333333,12.17,1.542,3042
2021-05-03T12:08:01.040000,54.56516666666667,-161.28816666666665,14.57,2.223,3043
2021-05-03T14:10:09.320000,54.55583333333333,-161.21133333333333,10.74,1.267,3044
2021-05-03T17:17:41.600000,54.976333333333336,-160.7155,10.47,1.744,3048
2021-05-03T19:00:24.080000,55.436166666666665,-161.87133333333333,29.83,1.369,3049
2021-05-03T19:01:20.960000,55.43833333333333,-161.94816666666668,45.47,1.396,3050
2021-05-03T20:47:30.280000,55.1705,-161.64083333333335,2.42,0.258,3051
2021-05-04T17:00:59.100000,54.8735,-162.43716666666666,32.62,1.981,3061
2021-05-05T01:10:23.910000,55.552166666666665,-161.01533333333333,71.89,1.481,3064
2021-05-05T02:30:08.400000,55.260333333333335,-161.7615,12.75,-0.31,3066
2021-05-05T06:00:40.100000,55.283833333333334,-162.7335,0.17,1.277,3070
2021-05-05T07:39:24.230000,55.37833333333333,-161.77966666666666,11.03,0.16,3071
2021-05-05T07:52:10.560000,55.39933333333333,-161.93983333333333,18.48,0.363,3072
2021-05-05T10:51:28.230000,54.676833333333335,-162.36833333333334,91.71,1.511,3076
2021-05-05T14:20:05.560000,55.02316666666667,-161.40116666666665,30.96,1.528,3083
2021-05-05T21:40:49.700000,55.4445,-161.84833333333333,25.19,0.719,3085
2021-05-06T00:19:46.950000,54.677166666666665,-163.43183333333334,6.53,3.99,3086
2021-05-06T11:47:00.510000,55.1815,-161.50066666666666,4.01,0.746,3093
2021-05-07T03:49:57.180000,54.5955,-160.77216666666666,8.16,2.573,3096
2021-01-10T12:29:35.240000,55.1225,-161.56133333333332,5.1,1.164,310
2021-05-07T23:46:07.970000,55.13516666666666,-162.10233333333332,13.4,2.087,3104
2021-05-08T00:30:58.160000,54.61516666666667,-161.41383333333334,12.27,1.79,3105
2021-05-08T01:54:59.140000,55.14266666666666,-161.86533333333333,28.93,0.439,3106
2021-01-10T13:18:31.500000,55.37683333333333,-162.04216666666667,23.05,1.791,311
2021-05-08T03:47:49.380000,54.994,-162.30333333333334,2.09,1.031,3110
2021-05-08T05:35:44.500000,55.390166666666666,-161.724,11.2,0.217,3112
2021-05-08T10:33:02.210000,54.975833333333334,-162.2455,6.29,0.928,3115
2021-05-08T13:32:36.600000,54.677166666666665,-161.0735,37.65,2.376,3119
2021-05-08T14:00:38.870000,55.139,-161.76783333333333,29.37,0.266,3120
2021-05-08T16:35:03.420000,55.353833333333334,-161.4875,18.82,0.543,3123
2021-05-08T18:23:07.920000,54.59766666666667,-161.3455,12.09,1.432,3128
2021-05-08T20:15:15.520000,55.12133333333333,-162.128,17.34,-0.276,3134
2021-05-09T00:53:53.290000,54.429833333333335,-162.43366666666665,10.86,1.772,3137
2021-05-09T00:58:55.390000,55.132,-161.79866666666666,12.87,0.821,3139
2021-05-09T12:17:03.300000,54.8115,-163.12283333333335,14.0,2.343,3149
2021-05-09T19:44:24.450000,55.327333333333335,-161.89816666666667,7.23,1.275,3154
2021-05-09T19:47:35.430000,55.06033333333333,-160.98366666666666,29.3,1.758,3155
2021-05-10T02:57:08.620000,55.102833333333336,-162.03,3.24,0.941,3158
2021-05-10T05:45:34.060000,54.55266666666667,-163.32366666666667,13.72,1.541,3161
2021-05-10T06:34:15.890000,55.08266666666667,-161.49433333333334,25.64,2.608,3165
2021-05-10T07:05:02.250000,55.532,-161.84983333333332,40.27,1.231,3168
2021-05-10T08:07:06.060000,55.38366666666667,-161.79933333333332,2.32,-0.23,3171
2021-05-10T14:10:13.080000,54.98283333333333,-162.31566666666666,2.0,1.135,3175
2021-05-10T14:30:39.120000,55.30766666666667,-161.249,17.04,0.498,3176
2021-05-10T14:34:29.320000,55.407,-162.1645,16.03,0.712,3177
2021-05-10T17:49:27.930000,55.08416666666667,-162.08083333333335,4.19,1.029,3180
2021-05-10T18:04:07.440000,55.39516666666667,-161.85333333333332,4.34,0.779,3181
2021-05-10T18:20:04.930000,55.315333333333335,-161.78366666666668,18.91,0.123,3182
2021-05-10T22:04:29.520000,54.828,-160.713,24.82,1.654,3187
2021-01-10T22:31:33.170000,54.2085,-162.44033333333334,19.26,2.481,319
2021-05-11T01:42:09.340000,55.10633333333333,-161.8605,8.4,0.624,3190
2021-05-11T01:42:21.840000,55.06766666666667,-161.74333333333334,18.2,1.1,3191
2021-05-11T02:04:07.660000,55.324333333333335,-161.6895,15.02,0.15,3192
2021-05-11T02:16:12.760000,55.00183333333333,-161.70916666666668,45.6,0.543,3193
2021-05-11T03:44:41.820000,55.497,-161.85833333333332,47.41,1.058,3195
2021-05-11T03:46:30.060000,55.51533333333333,-161.72816666666665,39.46,0.564,3196
2021-05-11T04:00:11.320000,54.3765,-161.6455,12.21,1.214,3198
2021-05-11T04:33:03.500000,55.2475,-161.45066666666668,19.87,0.721,3199
2021-01-02T03:05:38.810000,55.258,-161.47566666666665,16.63,1.533,32
2021-05-11T07:17:23.230000,55.36633333333333,-162.23833333333334,10.92,0.139,3200
2021-05-11T09:51:59.940000,54.52016666666667,-161.67533333333333,9.96,1.904,3202
2021-05-11T12:39:00.420000,55.422,-161.78133333333332,37.79,0.649,3208
2021-05-11T12:49:18.580000,55.323,-161.8335,24.93,0.885,3209
2021-05-11T13:58:00.700000,55.41583333333333,-161.65816666666666,54.16,1.069,3211
2021-05-11T14:50:41.960000,55.397333333333336,-161.82783333333333,4.81,0.768,3212
2021-05-11T15:18:43.040000,55.38733333333333,-161.8125,2.62,0.701,3216
2021-05-11T15:33:38.600000,54.75666666666667,-161.384,14.16,1.916,3218
2021-05-11T17:07:35.030000,55.2645,-161.747,48.36,0.899,3222
2021-05-11T17:24:39.720000,55.39683333333333,-161.82516666666666,3.98,0.736,3223
2021-05-11T17:33:53.910000,55.377833333333335,-161.5865,9.46,0.458,3224
2021-05-11T19:19:52.580000,55.31933333333333,-161.83233333333334,26.76,0.647,3225
