station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
AV.DOL..BH,2021-07-29T16:00:00.000,701574,2021-07-29T19:53:51.480,0.323,S,2021-07-29T16-00-00.mseed,2.4404071155004203e-06,2.4404071155004203e-06
AV.DOL..BH,2021-07-29T16:00:00.000,756206,2021-07-29T20:12:04.120,0.322,S,2021-07-29T16-00-00.mseed,1.8347541299590375e-06,1.8347541299590375e-06
AV.DOL..BH,2021-07-29T16:00:00.000,768969,2021-07-29T20:16:19.380,0.377,S,2021-07-29T16-00-00.mseed,1.536874037810776e-06,1.536874037810776e-06
AV.DOL..BH,2021-07-29T16:00:00.000,792996,2021-07-29T20:24:19.920,0.349,S,2021-07-29T16-00-00.mseed,1.3443815987557173e-05,1.3443815987557173e-05
AV.DOL..BH,2021-07-29T16:00:00.000,797991,2021-07-29T20:25:59.820,0.488,S,2021-07-29T16-00-00.mseed,1.6223965531025897e-06,1.6223965531025897e-06
AV.DOL..BH,2021-07-29T16:00:00.000,799750,2021-07-29T20:26:35.000,0.379,S,2021-07-29T16-00-00.mseed,4.4142434489913285e-06,4.4142434489913285e-06
AV.DOL..BH,2021-07-29T16:00:00.000,822539,2021-07-29T20:34:10.780,0.333,S,2021-07-29T16-00-00.mseed,0.0007890437846072018,0.0007890437846072018
AV.DOL..BH,2021-07-29T16:00:00.000,849295,2021-07-29T20:43:05.900,0.738,S,2021-07-29T16-00-00.mseed,8.425183295912575e-06,8.425183295912575e-06
AV.DOL..BH,2021-07-29T16:00:00.000,891752,2021-07-29T20:57:15.040,0.553,S,2021-07-29T16-00-00.mseed,1.8227933651360217e-06,1.8227933651360217e-06
AV.DOL..BH,2021-07-29T16:00:00.000,903488,2021-07-29T21:01:09.760,0.61,S,2021-07-29T16-00-00.mseed,0.0004675467498600483,0.0004675467498600483
AV.DOL..BH,2021-07-29T16:00:00.000,1021996,2021-07-29T21:40:39.920,0.441,S,2021-07-29T16-00-00.mseed,8.56842816574499e-05,8.56842816574499e-05
AV.DOL..BH,2021-07-29T16:00:00.000,1078441,2021-07-29T21:59:28.820,0.377,S,2021-07-29T16-00-00.mseed,2.6977322704624385e-06,2.6977322704624385e-06
AV.DOL..BH,2021-07-29T16:00:00.000,1139568,2021-07-29T22:19:51.360,0.394,S,2021-07-29T16-00-00.mseed,0.000203314921236597,0.000203314921236597
AV.DOL..BH,2021-07-29T16:00:00.000,1159467,2021-07-29T22:26:29.340,0.538,S,2021-07-29T16-00-00.mseed,2.9056955099804327e-06,2.9056955099804327e-06
AV.DOL..BH,2021-07-29T16:00:00.000,1250843,2021-07-29T22:56:56.860,0.465,S,2021-07-29T16-00-00.mseed,4.5744613998977e-06,4.5744613998977e-06
AV.DOL..BH,2021-07-29T16:00:00.000,1252651,2021-07-29T22:57:33.020,0.57,S,2021-07-29T16-00-00.mseed,1.8983642803505063e-05,1.8983642803505063e-05
AV.DOL..BH,2021-07-29T16:00:00.000,1378948,2021-07-29T23:39:38.960,0.438,S,2021-07-29T16-00-00.mseed,4.5007633161731064e-05,4.5007633161731064e-05
AV.DOL..BH,2021-07-29T16:00:00.000,1384277,2021-07-29T23:41:25.540,0.596,S,2021-07-29T16-00-00.mseed,2.981164698212524e-06,2.981164698212524e-06
AV.DT1..BH,2021-07-29T16:00:00.000,26882,2021-07-29T16:08:57.640,0.787,P,2021-07-29T16-00-00.mseed,1.6324423768310226e-06,1.6324423768310226e-06
AV.DT1..BH,2021-07-29T16:00:00.000,29859,2021-07-29T16:09:57.180,0.942,P,2021-07-29T16-00-00.mseed,3.4939032047986984e-05,3.4939032047986984e-05
AV.DT1..BH,2021-07-29T16:00:00.000,33836,2021-07-29T16:11:16.720,0.441,P,2021-07-29T16-00-00.mseed,3.937614383175969e-05,3.937614383175969e-05
AV.DT1..BH,2021-07-29T16:00:00.000,116167,2021-07-29T16:38:43.340,0.702,P,2021-07-29T16-00-00.mseed,1.4484184021057445e-06,1.4484184021057445e-06
AV.DT1..BH,2021-07-29T16:00:00.000,125012,2021-07-29T16:41:40.240,0.32,P,2021-07-29T16-00-00.mseed,8.214425406549708e-07,8.214425406549708e-07
