id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma
AV.DEER..BH,2021-07-29T23:06:42.330000,S,0.605,1.4391539480129725e-06,-1,-1.0
AV.DOL..BH,2021-07-29T16:00:30.630000,P,0.724,1.6329772734025028e-06,1,0.00011857504896748631
AV.DOL..BH,2021-07-29T16:08:54.260000,P,0.869,1.390683678437199e-06,2,0.00011857504896748631
AV.DOL..BH,2021-07-29T16:09:53.830000,P,0.891,7.004212238825858e-05,3,0.00011857504896748631
AV.DOL..BH,2021-07-29T16:27:00.430000,P,0.669,1.5294800732590377e-06,4,0.00011857504896748631
AV.DOL..BH,2021-07-29T16:38:40.480000,P,0.701,2.0075726752111223e-06,5,0.005412238711627716
AV.DOL..BH,2021-07-29T17:00:32.620000,P,0.661,4.187155354884453e-06,6,0.00011857504896748631
AV.DOL..BH,2021-07-29T17:04:08.270000,P,0.745,1.3033122741035186e-06,7,0.0010957045157478178
AV.DOL..BH,2021-07-29T17:04:31.720000,P,0.482,2.953004695882555e-06,8,0.00011857504896748631
AV.DOL..BH,2021-07-29T17:14:59.220000,P,0.45,1.1539161732798675e-06,-1,-1.0
AV.DOL..BH,2021-07-29T17:23:06.680000,P,0.586,2.014521442106343e-06,10,0.00011857504896748631
AV.DOL..BH,2021-07-29T17:28:41.200000,P,0.326,5.620739102596417e-06,-1,-1.0
AV.DOL..BH,2021-07-29T17:33:16.460000,P,0.671,1.4601616840081988e-06,13,0.00011857504896748631
AV.DOL..BH,2021-07-29T17:34:20.820000,P,0.42,3.720243739735452e-06,14,0.0010957045157478178
AV.DOL..BH,2021-07-29T17:40:03.000000,P,0.418,1.7355501995552911e-06,-1,-1.0
AV.DOL..BH,2021-07-29T17:52:23.360000,P,0.805,2.280588887515478e-06,15,0.00011857504896748631
AV.DOL..BH,2021-07-29T18:14:42.740000,P,0.639,6.265610750233463e-07,16,0.00011857504896748631
AV.DOL..BH,2021-07-29T18:14:42.950000,P,0.336,2.276457280458999e-06,-1,-1.0
AV.DOL..BH,2021-07-29T18:17:50.820000,P,0.353,1.5786505400683382e-06,17,0.0010957045157478178
AV.DOL..BH,2021-07-29T18:18:17.840000,P,0.453,3.225750788260484e-06,18,0.00011857504896748631
AV.DOL..BH,2021-07-29T18:23:27.640000,P,0.652,1.1264318118264782e-06,-1,-1.0
AV.DOL..BH,2021-07-29T18:38:23.500000,P,0.824,2.904538405346102e-06,20,0.00011857504896748631
AV.DOL..BH,2021-07-29T18:47:01.460000,P,0.853,1.5503508166148094e-06,22,0.00011857504896748631
AV.DOL..BH,2021-07-29T18:53:46.900000,P,0.887,1.289765691581124e-06,23,0.00011857504896748631
AV.DOL..BH,2021-07-29T19:12:15.180000,P,0.759,8.98330381460255e-06,25,0.00011857504896748631
AV.DOL..BH,2021-07-29T19:14:34.500000,P,0.334,2.8526230835268507e-06,-1,-1.0
AV.DOL..BH,2021-07-29T19:30:43.600000,P,0.411,2.376032853135257e-06,29,0.0010957045157478178
AV.DOL..BH,2021-07-29T19:53:42.100000,P,0.88,2.203722033300437e-06,30,0.00011857504896748631
AV.DOL..BH,2021-07-29T19:54:22.080000,P,0.413,2.5606038889236515e-06,-1,-1.0
AV.DOL..BH,2021-07-29T20:15:53.580000,P,0.733,1.113543817155005e-06,-1,-1.0
AV.DOL..BH,2021-07-29T20:16:15.740000,P,0.337,5.280328423395986e-07,-1,-1.0
AV.DOL..BH,2021-07-29T20:16:16.080000,P,0.383,1.5368716503871838e-06,-1,-1.0
AV.DOL..BH,2021-07-29T20:21:56.550000,P,0.66,2.0267457330191974e-06,31,0.00011857504896748631
AV.DOL..BH,2021-07-29T20:23:43.200000,P,0.538,9.161964271697798e-07,32,0.00011857504896748631
AV.DOL..BH,2021-07-29T20:23:43.760000,P,0.455,2.478951955708908e-06,-1,-1.0
AV.DOL..BH,2021-07-29T20:25:51.300000,P,0.917,1.6223960983552388e-06,33,0.005412238711627716
AV.DOL..BH,2021-07-29T20:31:16.820000,P,0.872,2.499405491107609e-05,34,0.005412238711627716
AV.DOL..BH,2021-07-29T20:33:27.230000,P,0.759,9.83025020104833e-05,35,0.00011857504896748631
AV.DOL..BH,2021-07-29T20:42:38.190000,P,0.308,3.941567229048815e-06,36,0.00011857504896748631
AV.DOL..BH,2021-07-29T20:57:04.160000,P,0.386,2.1172761535126483e-06,-1,-1.0
AV.DOL..BH,2021-07-29T21:00:40.500000,P,0.745,6.663029489573091e-05,37,0.005412238711627716
AV.DOL..BH,2021-07-29T21:18:35.750000,P,0.866,5.561684247368248e-06,40,0.005412238711627716
AV.DOL..BH,2021-07-29T21:39:57.310000,P,0.851,2.7098703867523e-05,41,0.00011857504896748631
AV.DOL..BH,2021-07-29T21:58:51.360000,P,0.535,1.197652863993426e-06,42,0.0010957045157478178
AV.DOL..BH,2021-07-29T22:00:50.430000,P,0.575,1.3044534625805682e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:02:31.740000,P,0.463,6.14441262314358e-07,43,0.00011857504896748631
AV.DOL..BH,2021-07-29T22:02:31.990000,P,0.617,1.3059476486887434e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:19:10.030000,P,0.938,2.286546623508912e-05,44,0.00011857504896748631
AV.DOL..BH,2021-07-29T22:25:25.300000,P,0.354,1.532425130790216e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:25:57.180000,P,0.343,9.926195616571931e-07,-1,-1.0
AV.DOL..BH,2021-07-29T22:25:57.400000,P,0.388,1.7851411939773245e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:26:49.390000,P,0.466,1.8611146970215488e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:41:22.430000,P,0.429,1.4600813074139296e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:56:46.440000,P,0.758,3.308290843051509e-06,-1,-1.0
AV.DOL..BH,2021-07-29T23:38:56.980000,P,0.901,6.260092504817294e-06,-1,-1.0
AV.DOL..BH,2021-07-29T23:41:12.820000,P,0.537,1.996368382606306e-06,-1,-1.0
AV.DOL..BH,2021-07-29T23:45:02.030000,P,0.324,1.07932100945618e-06,-1,-1.0
AV.DOL..BH,2021-07-29T16:09:02.340000,S,0.42,1.362221951239917e-06,2,0.005412238711627716
AV.DOL..BH,2021-07-29T16:10:43.520000,S,0.309,0.0004335195117164,-1,-1.0
AV.DOL..BH,2021-07-29T17:04:35.740000,S,0.403,3.074371988986968e-06,8,0.005412238711627716
AV.DOL..BH,2021-07-29T17:08:56.240000,S,0.347,3.732519417098956e-06,-1,-1.0
AV.DOL..BH,2021-07-29T17:53:04.160000,S,0.345,5.683255949406885e-06,-1,-1.0
AV.DOL..BH,2021-07-29T18:15:09.380000,S,0.334,9.01627390703652e-06,-1,-1.0
AV.DOL..BH,2021-07-29T18:38:30.190000,S,0.438,3.023119006684283e-06,20,0.005412238711627716
AV.DOL..BH,2021-07-29T18:51:18.660000,S,0.707,1.1214241339985165e-06,-1,-1.0
AV.DOL..BH,2021-07-29T18:54:11.500000,S,0.789,4.108603661734378e-06,-1,-1.0
AV.DOL..BH,2021-07-29T19:04:06.660000,S,0.379,1.3924272934673354e-06,-1,-1.0
AV.DOL..BH,2021-07-29T20:16:19.540000,S,0.306,1.5368716503871838e-06,-1,-1.0
AV.DOL..BH,2021-07-29T20:23:51.400000,S,0.588,2.959403673230554e-06,32,0.005412238711627716
AV.DOL..BH,2021-07-29T20:25:59.740000,S,0.376,1.6223960983552388e-06,33,0.005287395627078288
AV.DOL..BH,2021-07-29T20:57:14.740000,S,0.353,1.8227925693281577e-06,-1,-1.0
AV.DOL..BH,2021-07-29T21:59:28.880000,S,0.442,2.69773317995714e-06,-1,-1.0
AV.DOL..BH,2021-07-29T22:56:56.700000,S,0.418,4.5744613998977e-06,-1,-1.0
AV.DOL..BH,2021-07-29T23:39:38.980000,S,0.326,4.500762588577345e-05,-1,-1.0
AV.DOL..BH,2021-07-29T23:41:25.390000,S,0.455,2.981163788717822e-06,-1,-1.0
AV.DT1..BH,2021-07-29T16:00:33.780000,P,0.634,1.2877208064310253e-06,1,0.005412238711627716
AV.DT1..BH,2021-07-29T16:08:57.510000,P,0.731,5.494357537827455e-07,2,0.005287395627078288
AV.DT1..BH,2021-07-29T16:08:57.750000,P,0.392,1.6324427178915355e-06,-1,-1.0
AV.DT1..BH,2021-07-29T16:09:57.130000,P,0.904,3.4939032047986984e-05,3,0.005412238711627716
AV.DT1..BH,2021-07-29T16:27:03.950000,P,0.592,8.414863827965746e-07,4,0.005412238711627716
AV.DT1..BH,2021-07-29T16:30:23.790000,P,0.303,1.0621141655065005e-06,-1,-1.0
AV.DT1..BH,2021-07-29T16:38:43.320000,P,0.652,1.44841862947942e-06,5,0.005287395627078288
AV.DT1..BH,2021-07-29T17:00:36.020000,P,0.701,1.895778382277058e-06,6,0.005412238711627716
AV.DT1..BH,2021-07-29T17:00:46.720000,P,0.306,1.737761294862139e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:08:20.830000,P,0.345,6.918143071743543e-07,9,0.0010957045157478178
AV.DT1..BH,2021-07-29T17:08:21.440000,P,0.793,1.1140656397401472e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:23:10.820000,P,0.417,1.3985810483063688e-06,10,0.005412238711627716
AV.DT1..BH,2021-07-29T17:28:10.160000,P,0.466,5.038011750002624e-07,-1,-1.0
AV.DT1..BH,2021-07-29T17:28:10.550000,P,0.366,1.111621145355457e-06,11,0.0010957045157478178
AV.DT1..BH,2021-07-29T17:29:16.960000,P,0.463,6.048317573004169e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:33:19.750000,P,0.661,1.0053935284304316e-06,13,0.005412238711627716
AV.DT1..BH,2021-07-29T17:33:49.750000,P,0.562,1.353598577225057e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:34:25.350000,P,0.681,1.4559155943061342e-06,14,0.00011857504896748631
AV.DT1..BH,2021-07-29T17:52:26.710000,P,0.785,1.7241447949345456e-06,15,0.005412238711627716
AV.DT1..BH,2021-07-29T18:14:46.660000,P,0.461,1.7396719158568883e-06,16,0.005412238711627716
AV.DT1..BH,2021-07-29T18:17:54.710000,P,0.808,1.07123503312323e-06,17,0.00011857504896748631
AV.DT1..BH,2021-07-29T18:19:14.540000,P,0.42,1.26227257624123e-06,-1,-1.0
AV.DT1..BH,2021-07-29T18:38:26.870000,P,0.637,1.7837433006206993e-06,20,0.005287395627078288
AV.DT1..BH,2021-07-29T18:47:04.780000,P,0.701,1.89383524684672e-06,22,0.005412238711627716
AV.DT1..BH,2021-07-29T18:52:28.940000,P,0.535,1.0510270840313751e-06,-1,-1.0
AV.DT1..BH,2021-07-29T18:53:46.700000,P,0.827,1.2871469152742063e-06,23,0.005412238711627716
AV.DT1..BH,2021-07-29T19:12:18.630000,P,0.782,4.947226443619002e-06,25,0.005412238711627716
AV.DT1..BH,2021-07-29T19:30:21.780000,P,0.764,1.0155713425774593e-06,28,0.00011857504896748631
AV.DT1..BH,2021-07-29T19:30:47.720000,P,0.36,1.5605247654093546e-06,29,0.00011857504896748631
AV.DT1..BH,2021-07-29T19:33:31.070000,P,0.401,8.402489015679748e-07,-1,-1.0
AV.DT1..BH,2021-07-29T19:53:45.500000,P,0.677,5.80079642986675e-07,30,0.005412238711627716
AV.DT1..BH,2021-07-29T19:53:45.710000,P,0.451,2.771619392660796e-06,-1,-1.0
AV.DT1..BH,2021-07-29T19:54:27.440000,P,0.313,1.2522184533736436e-06,-1,-1.0
AV.DT1..BH,2021-07-29T20:08:40.830000,P,0.584,1.0228926612398936e-06,-1,-1.0
AV.DT1..BH,2021-07-29T20:21:59.780000,P,0.492,1.535821184006636e-06,31,0.005412238711627716
AV.DT1..BH,2021-07-29T20:23:46.700000,P,0.536,1.0990920600306708e-06,32,0.005287395627078288
AV.DT1..BH,2021-07-29T20:23:47.550000,P,0.5,1.9535375486157136e-06,-1,-1.0
AV.DT1..BH,2021-07-29T20:25:54.740000,P,0.903,1.3913136172050145e-06,33,0.000917889153843677
AV.DT1..BH,2021-07-29T20:31:20.110000,P,0.868,1.2260798939678352e-05,34,0.005287395627078288
AV.DT1..BH,2021-07-29T20:33:30.550000,P,0.856,5.936895468039438e-05,35,0.005412238711627716
AV.DT1..BH,2021-07-29T20:42:41.190000,P,0.765,2.3209429400594672e-06,36,0.005412238711627716
AV.DT1..BH,2021-07-29T21:00:43.830000,P,0.373,1.496894697083917e-06,37,0.005287395627078288
AV.DT1..BH,2021-07-29T21:00:44.070000,P,0.749,3.519641541060992e-05,-1,-1.0
AV.DT1..BH,2021-07-29T21:08:40.240000,P,0.433,1.980512251975597e-06,39,0.0010957045157478178
AV.DT1..BH,2021-07-29T21:18:39.180000,P,0.831,3.677336962937261e-06,40,0.005287395627078288
AV.DT1..BH,2021-07-29T21:40:00.620000,P,0.888,1.3125491022947244e-05,41,0.005412238711627716
AV.DT1..BH,2021-07-29T21:58:56.080000,P,0.676,1.1909922932318295e-06,42,0.00011857504896748631
AV.DT1..BH,2021-07-29T22:02:35.320000,P,0.43,1.0313711982234963e-06,43,0.005412238711627716
AV.DT1..BH,2021-07-29T22:19:13.330000,P,0.938,1.0247411410091443e-05,44,0.005412238711627716
AV.DT1..BH,2021-07-29T22:26:52.850000,P,0.901,1.4876230807203683e-06,-1,-1.0
AV.DT1..BH,2021-07-29T22:56:49.910000,P,0.926,2.9994937449373538e-06,-1,-1.0
AV.DT1..BH,2021-07-29T23:06:35.500000,P,0.898,1.6919177596719237e-06,-1,-1.0
AV.DT1..BH,2021-07-29T23:39:00.330000,P,0.885,4.133417405682849e-06,-1,-1.0
AV.DT1..BH,2021-07-29T16:09:08.320000,S,0.753,1.0068984011013526e-06,2,0.000917889153843677
AV.DT1..BH,2021-07-29T16:10:05.680000,S,0.467,3.522907354636118e-05,3,0.005287395627078288
AV.DT1..BH,2021-07-29T16:27:11.120000,S,0.339,8.611033308625338e-07,4,0.005287395627078288
AV.DT1..BH,2021-07-29T16:29:28.260000,S,0.308,1.1028779454136384e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:00:52.420000,S,0.317,1.7184103171530296e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:01:15.120000,S,0.411,5.190962838241831e-06,-1,-1.0
AV.DT1..BH,2021-07-29T17:28:15.340000,S,0.354,1.111621145355457e-06,11,0.00011857504896748631
AV.DT1..BH,2021-07-29T17:28:25.970000,S,0.578,1.1264028216828592e-06,-1,-1.0
AV.DT1..BH,2021-07-29T18:15:19.640000,S,0.362,3.228960849810392e-06,-1,-1.0
AV.DT1..BH,2021-07-29T18:38:55.360000,S,0.611,5.336881713446928e-06,-1,-1.0
AV.DT1..BH,2021-07-29T18:54:11.360000,S,0.764,2.9785574042762164e-06,24,0.00011857504896748631
AV.DT1..BH,2021-07-29T19:30:56.820000,S,0.305,1.3232894389147989e-06,29,0.005412238711627716
AV.DT1..BH,2021-07-29T19:53:56.250000,S,0.61,1.2771416777468405e-06,30,0.005287395627078288
AV.DT1..BH,2021-07-29T20:11:53.060000,S,0.314,1.324252252743463e-06,-1,-1.0
AV.DT1..BH,2021-07-29T21:00:49.070000,S,0.467,3.519641541060992e-05,37,0.000917889153843677
AV.DT1..BH,2021-07-29T21:18:49.960000,S,0.508,2.727384298850666e-06,-1,-1.0
AV.DT1..BH,2021-07-29T22:02:45.840000,S,0.638,1.1742822607629932e-06,43,0.005287395627078288
AV.DT1..BH,2021-07-29T22:27:28.640000,S,0.464,1.8803209513862384e-06,-1,-1.0
AV.DT1..BH,2021-07-29T22:57:00.610000,S,0.542,2.9115558390913066e-06,-1,-1.0
AV.DT1..BH,2021-07-29T23:06:44.370000,S,0.881,1.6919177596719237e-06,-1,-1.0
AV.DT1..BH,2021-07-29T23:39:10.640000,S,0.317,5.129452347318875e-06,-1,-1.0
AV.DTN..BH,2021-07-29T16:00:34.100000,P,0.311,7.020534553703328e-07,1,0.005287395627078288
AV.DTN..BH,2021-07-29T16:00:34.480000,P,0.358,1.8736983520284407e-06,-1,-1.0
AV.DTN..BH,2021-07-29T16:01:02.110000,P,0.312,4.265231837052852e-06,-1,-1.0
AV.DTN..BH,2021-07-29T16:08:57.550000,P,0.896,1.789697193999018e-06,2,0.0024293205394118333
AV.DTN..BH,2021-07-29T16:09:57.110000,P,0.832,7.135747000575066e-05,3,0.000917889153843677
AV.DTN..BH,2021-07-29T16:27:03.700000,P,0.693,1.9280469132354483e-06,4,0.000917889153843677
AV.DTN..BH,2021-07-29T16:38:43.360000,P,0.592,1.1742242804757552e-06,5,0.000917889153843677
AV.DTN..BH,2021-07-29T16:38:43.650000,P,0.475,2.7493092602526303e-06,-1,-1.0
AV.DTN..BH,2021-07-29T17:00:36.070000,P,0.853,3.527626859067823e-06,6,0.005287395627078288
AV.DTN..BH,2021-07-29T17:04:11.350000,P,0.508,1.834712293202756e-06,7,0.00011857504896748631
AV.DTN..BH,2021-07-29T17:08:20.230000,P,0.702,2.2314063699013782e-06,9,0.00011857504896748631
AV.DTN..BH,2021-07-29T17:23:10.340000,P,0.726,1.8843965108317209e-06,10,0.005287395627078288
AV.DTN..BH,2021-07-29T17:28:10.920000,P,0.496,2.299214656886761e-06,11,0.005412238711627716
AV.DTN..BH,2021-07-29T17:28:41.100000,P,0.389,4.236779204802588e-06,12,0.0010957045157478178
AV.DTN..BH,2021-07-29T17:33:19.990000,P,0.78,2.372558356000809e-06,13,0.005287395627078288
AV.DTN..BH,2021-07-29T17:33:50.010000,P,0.321,3.827009550150251e-06,-1,-1.0
AV.DTN..BH,2021-07-29T17:34:24.310000,P,0.808,2.587722747193766e-06,14,0.005412238711627716
AV.DTN..BH,2021-07-29T17:52:26.640000,P,0.76,2.3144259557739133e-06,15,0.005287395627078288
AV.DTN..BH,2021-07-29T18:14:46.410000,P,0.886,2.6927368708129507e-06,16,0.005287395627078288
AV.DTN..BH,2021-07-29T18:17:53.940000,P,0.381,1.8268437997903677e-06,17,0.005412238711627716
AV.DTN..BH,2021-07-29T18:22:54.740000,P,0.35,2.5953931981348437e-06,-1,-1.0
AV.DTN..BH,2021-07-29T18:38:26.980000,P,0.711,2.402646714472212e-06,20,0.000917889153843677
AV.DTN..BH,2021-07-29T18:38:55.640000,P,0.4,6.232935902517056e-06,21,0.0010957045157478178
AV.DTN..BH,2021-07-29T18:47:04.780000,P,0.503,2.601669393698103e-06,22,0.005287395627078288
AV.DTN..BH,2021-07-29T19:12:18.500000,P,0.707,7.082810498104664e-06,25,0.005287395627078288
AV.DTN..BH,2021-07-29T19:12:28.820000,P,0.302,1.7162847143481486e-05,26,0.0010957045157478178
AV.DTN..BH,2021-07-29T19:14:38.350000,P,0.328,4.887222985416884e-06,-1,-1.0
AV.DTN..BH,2021-07-29T19:30:21.620000,P,0.429,2.2431636352848727e-06,28,0.005412238711627716
AV.DTN..BH,2021-07-29T19:30:44.700000,P,0.624,1.964074499483104e-06,29,0.005287395627078288
AV.DTN..BH,2021-07-29T19:53:45.490000,P,0.899,2.810273826980847e-06,30,0.000917889153843677
AV.DTN..BH,2021-07-29T19:55:15.060000,P,0.316,1.633973170100944e-06,-1,-1.0
AV.DTN..BH,2021-07-29T20:08:41.140000,P,0.717,2.195078877775813e-06,-1,-1.0
AV.DTN..BH,2021-07-29T20:21:59.590000,P,0.465,2.5131209895334905e-06,31,0.005287395627078288
AV.DTN..BH,2021-07-29T20:23:47.120000,P,0.546,3.189596782249282e-06,32,0.000917889153843677
AV.DTN..BH,2021-07-29T20:25:54.660000,P,0.904,2.6432060167280724e-06,33,0.0024293205394118333
AV.DTN..BH,2021-07-29T20:31:20.150000,P,0.509,1.6404189864260843e-06,34,0.000917889153843677
AV.DTN..BH,2021-07-29T20:31:20.400000,P,0.466,2.841437890310772e-05,-1,-1.0
AV.DTN..BH,2021-07-29T20:33:30.470000,P,0.834,9.444932948099448e-05,35,0.005287395627078288
AV.DTN..BH,2021-07-29T20:42:41.110000,P,0.462,3.861055120069068e-06,36,0.005287395627078288
AV.DTN..BH,2021-07-29T21:00:44.190000,P,0.774,7.135515625122935e-05,37,0.0024293205394118333
AV.DTN..BH,2021-07-29T21:18:39.110000,P,0.907,4.730581622425234e-06,40,0.000917889153843677
AV.DTN..BH,2021-07-29T21:40:00.700000,P,0.786,3.18691018037498e-05,41,0.005287395627078288
AV.DTN..BH,2021-07-29T22:02:35.220000,P,0.415,2.685328354345984e-06,43,0.000917889153843677
AV.DTN..BH,2021-07-29T22:19:13.270000,P,0.894,1.727368544379715e-05,44,0.005287395627078288
AV.DTN..BH,2021-07-29T22:26:00.160000,P,0.522,2.8714937343465863e-06,-1,-1.0
AV.DTN..BH,2021-07-29T22:26:52.800000,P,0.388,2.927374225691892e-06,-1,-1.0
