20210222   4375624   54.8395  -161.1130     32.590   2.24    0.00    0.00   0.00       1453
20210222   7391740   54.9620  -161.3770     32.580   1.96    0.00    0.00   0.00       1454
20210222   7412005   54.9043  -161.2853     30.160   2.58    0.00    0.00   0.00       1457
20210222   9022597   55.1958  -161.5065     24.790   0.81    0.00    0.00   0.00       1458
20210222   9024401   55.1172  -161.9515     17.300   0.61    0.00    0.00   0.00       1459
20210104  15595366   55.4043  -161.9757     39.390   0.44    0.00    0.00   0.00        146
20210222  12585600   55.2955  -161.7190      4.770   0.45    0.00    0.00   0.00       1463
20210222  13012625   54.7185  -160.3675     15.460   2.36    0.00    0.00   0.00       1465
20210222  16172631   54.6345  -161.3067     11.880   1.73    0.00    0.00   0.00       1468
20210222  16504639   55.0530  -161.7197     13.460   0.97    0.00    0.00   0.00       1472
20210222  20160900   55.1372  -161.7085      8.780   0.98    0.00    0.00   0.00       1476
20210222  22181510   54.8073  -161.7348     31.900   1.52    0.00    0.00   0.00       1478
20210223  12291604   55.4043  -161.7333     19.260  -0.11    0.00    0.00   0.00       1488
20210223  20035732   54.6427  -161.4322     13.030   2.87    0.00    0.00   0.00       1493
20210223  22414992   54.9140  -161.3692     30.330   1.99    0.00    0.00   0.00       1500
20210223  23365590   55.0990  -161.5795     12.500   1.07    0.00    0.00   0.00       1502
20210224   1143052   54.9922  -160.1417     23.400   1.69    0.00    0.00   0.00       1509
20210224   2364074   54.8640  -161.2938     30.030   2.08    0.00    0.00   0.00       1510
20210224   3445142   55.3297  -161.7675      4.580   0.93    0.00    0.00   0.00       1513
20210224   3450873   55.2702  -162.0778     12.360   0.63    0.00    0.00   0.00       1514
20210104  18371470   55.2310  -162.0910     11.380   0.42    0.00    0.00   0.00        153
20210104  18411560   54.5887  -161.2720     29.150   1.65    0.00    0.00   0.00        154
20210224  17412700   55.0572  -163.3808     14.730   1.66    0.00    0.00   0.00       1540
20210224  19102780   55.5052  -161.8542     28.950   0.33    0.00    0.00   0.00       1543
20210224  19512780   54.9868  -161.3960     32.210   1.58    0.00    0.00   0.00       1544
20210224  20593130   55.1223  -163.3078     15.710   1.74    0.00    0.00   0.00       1548
20210225   2041803   55.0367  -161.7520     19.430   1.17    0.00    0.00   0.00       1551
20210225   2043727   55.1493  -161.7593     25.170   1.22    0.00    0.00   0.00       1552
20210225   3220579   54.9717  -162.1905      3.000   1.67    0.00    0.00   0.00       1553
20210225   7391387   55.0402  -161.5965      4.000   0.78    0.00    0.00   0.00       1560
20210225  15595661   55.0887  -162.0588     13.860   0.52    0.00    0.00   0.00       1568
20210104  19480760   54.5875  -161.2682     25.220   2.60    0.00    0.00   0.00        157
20210225  18544336   54.5975  -161.2610     30.510   1.57    0.00    0.00   0.00       1572
20210226   7094609   55.0405  -161.3612     21.100   0.71    0.00    0.00   0.00       1579
20210104  20443696   54.9973  -162.2940     13.870   2.96    0.00    0.00   0.00        158
20210226   9035434   55.0140  -161.3580     30.140   1.99    0.00    0.00   0.00       1581
20210226  12090856   54.5862  -161.2618     25.340   1.97    0.00    0.00   0.00       1585
20210104  20444742   54.9752  -162.3445     12.910   3.35    0.00    0.00   0.00        159
20210226  19003976   55.4620  -161.9960     28.570   0.27    0.00    0.00   0.00       1590
20210226  19394912   55.0995  -161.3812     24.500   0.92    0.00    0.00   0.00       1591
20210227     64423   55.0832  -161.6225     18.000   1.22    0.00    0.00   0.00       1598
20210104  21223452   55.1848  -161.7775      8.840   0.99    0.00    0.00   0.00        160
20210227   6441147   55.0780  -161.9012      9.570   1.03    0.00    0.00   0.00       1602
20210227   8422369   55.2445  -162.2692      4.820   1.54    0.00    0.00   0.00       1606
20210227   9202521   55.1942  -161.9470      3.920   0.83    0.00    0.00   0.00       1608
20210227  15303116   54.9495  -161.6772     11.880   1.03    0.00    0.00   0.00       1612
20210228   6210348   54.9773  -161.4262     32.330   2.16    0.00    0.00   0.00       1627
20210104  22454710   55.0103  -161.4962     30.610   0.74    0.00    0.00   0.00        163
20210228   8102187   55.1052  -161.2280     32.690   1.67    0.00    0.00   0.00       1632
20210228  18011712   54.4998  -161.0232      7.300   1.74    0.00    0.00   0.00       1638
20210228  22085542   54.4890  -163.1787      0.890   2.34    0.00    0.00   0.00       1644
20210228  22595060   55.3762  -161.8233      5.610   0.81    0.00    0.00   0.00       1646
20210301   4285590   54.7762  -161.2337     32.050   2.15    0.00    0.00   0.00       1647
20210301  15000405   55.0292  -161.3812     29.880   2.37    0.00    0.00   0.00       1652
20210301  20375664   54.8968  -160.8793     14.000   1.33    0.00    0.00   0.00       1654
20210302   1542515   55.1187  -161.6143     23.180   1.32    0.00    0.00   0.00       1657
20210302  13180608   54.9240  -162.2095      5.070   1.04    0.00    0.00   0.00       1661
20210302  14453591   55.0622  -161.6092     18.710   1.58    0.00    0.00   0.00       1662
20210303  12320363   55.2515  -160.9372     30.300   2.21    0.00    0.00   0.00       1671
20210303  22090236   55.0563  -161.6133      0.150   1.13    0.00    0.00   0.00       1676
20210304    351327   55.2285  -161.7380      4.570   3.42    0.00    0.00   0.00       1678
20210304    381115   54.5980  -161.4217      7.000   3.52    0.00    0.00   0.00       1680
