id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id
AV.DEER..BH,2021-07-29T14:04:24.740000,S,0.279,2.3162297111412045e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T14:16:35.840000,S,0.203,1.1347128747729585e-06,68,0.0005979079998146,20210729T080000_68
AV.DEER..BH,2021-07-29T14:17:29.700000,S,0.346,1.3768310509476578e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T14:21:41.660000,S,0.394,1.059011765391915e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T14:21:52.850000,S,0.403,9.672801297710976e-07,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T14:53:47.630000,S,0.205,2.3038958261167863e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T14:59:30.000000,S,0.492,3.0966073154559126e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T15:11:25.050000,S,0.758,1.385482505611435e-06,77,1.620606399258123e-05,20210729T080000_77
AV.DEER..BH,2021-07-29T15:14:12.850000,S,0.478,1.4832305623713182e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T15:14:50.160000,S,0.215,5.090435479360167e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T15:31:04.090000,S,0.41,4.743693352793343e-06,81,0.0005979079998146,20210729T080000_81
AV.DOL..BH,2021-07-29T08:00:00.010000,P,0.647,5.839277946506627e-05,1,0.0005979079998146,20210729T080000_1
AV.DOL..BH,2021-07-29T08:02:19.580000,P,0.671,1.5071582311065868e-05,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:03:33.710000,P,0.898,2.561299152148422e-05,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:06:06.340000,P,0.387,2.251401565445121e-05,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:07:21.780000,P,0.641,1.071593851520447e-05,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:09:38.700000,P,0.328,2.07295215659542e-05,3,0.0005979079998146,20210729T080000_3
AV.DOL..BH,2021-07-29T08:13:35.980000,P,0.812,9.269354450225364e-06,5,0.0005979079998146,20210729T080000_5
AV.DOL..BH,2021-07-29T08:16:31.520000,P,0.499,3.1397030397783965e-05,6,1.620606399258123e-05,20210729T080000_6
AV.DOL..BH,2021-07-29T08:17:04.860000,P,0.353,4.3181240471312776e-05,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:30:47.280000,P,0.36,5.540952315641334e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:33:43.280000,P,0.341,7.877813914092258e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:39:33.360000,P,0.405,8.980412530945614e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:40:57.860000,P,0.851,1.7218178982147947e-05,9,0.0004050876116612,20210729T080000_9
AV.DOL..BH,2021-07-29T08:52:04.480000,P,0.383,6.784272954973858e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:55:25.520000,P,0.416,4.425080987857655e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:55:28.570000,P,0.341,4.334635377745144e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T08:56:02.400000,P,0.463,1.1516407539602367e-05,10,0.0005979079998146,20210729T080000_10
AV.DOL..BH,2021-07-29T09:08:30.760000,P,0.936,6.262966508074896e-06,12,1.620606399258123e-05,20210729T080000_12
AV.DOL..BH,2021-07-29T09:17:49.030000,P,0.862,5.457341558212647e-06,13,1.620606399258123e-05,20210729T080000_13
AV.DOL..BH,2021-07-29T09:23:34.710000,P,0.913,4.144122613070067e-06,14,1.620606399258123e-05,20210729T080000_14
AV.DOL..BH,2021-07-29T09:26:59.780000,P,0.729,4.1630855776020326e-06,15,0.0005979079998146,20210729T080000_15
AV.DOL..BH,2021-07-29T09:27:37.600000,P,0.305,4.98107783641899e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T09:29:01.710000,P,0.878,3.620882489485666e-05,16,1.620606399258123e-05,20210729T080000_16
AV.DOL..BH,2021-07-29T09:36:04.700000,P,0.605,4.659916157834232e-06,17,0.0004050876116612,20210729T080000_17
AV.DOL..BH,2021-07-29T09:43:57.360000,P,0.427,3.954230123781599e-06,19,0.0004050876116612,20210729T080000_19
AV.DOL..BH,2021-07-29T09:45:25.920000,P,0.441,2.9101572636136552e-06,20,1.620606399258123e-05,20210729T080000_20
AV.DOL..BH,2021-07-29T09:53:02.300000,P,0.845,9.666481673775706e-06,21,1.620606399258123e-05,20210729T080000_21
AV.DOL..BH,2021-07-29T09:54:24.640000,P,0.565,2.448816849209834e-05,22,1.620606399258123e-05,20210729T080000_22
AV.DOL..BH,2021-07-29T09:59:19.500000,P,0.65,6.898656465637032e-06,23,1.620606399258123e-05,20210729T080000_23
AV.DOL..BH,2021-07-29T10:02:18.750000,P,0.627,9.421355571248569e-06,24,0.0005979079998146,20210729T080000_24
AV.DOL..BH,2021-07-29T10:05:50.760000,P,0.52,2.7144751584273763e-06,25,0.0005979079998146,20210729T080000_25
AV.DOL..BH,2021-07-29T10:06:32.320000,P,0.408,5.8669124882726464e-06,26,0.0005979079998146,20210729T080000_26
AV.DOL..BH,2021-07-29T10:14:36.000000,P,0.532,3.1146846595220268e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T10:16:34.380000,P,0.84,4.5882093218097e-06,29,1.620606399258123e-05,20210729T080000_29
AV.DOL..BH,2021-07-29T10:18:00.050000,P,0.854,4.620641902874922e-06,31,0.0005979079998146,20210729T080000_31
AV.DOL..BH,2021-07-29T10:20:47.100000,P,0.486,2.2975455067353323e-06,32,1.620606399258123e-05,20210729T080000_32
AV.DOL..BH,2021-07-29T10:24:53.880000,P,0.597,5.167388280824525e-06,35,1.620606399258123e-05,20210729T080000_35
AV.DOL..BH,2021-07-29T10:27:38.180000,P,0.784,6.611031494685449e-06,36,1.620606399258123e-05,20210729T080000_36
AV.DOL..BH,2021-07-29T10:38:41.030000,P,0.73,2.951225496872212e-06,37,1.620606399258123e-05,20210729T080000_37
AV.DOL..BH,2021-07-29T10:48:14.830000,P,0.36,2.023289425778785e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T10:50:56.340000,P,0.708,8.394048563786782e-06,39,0.0004050876116612,20210729T080000_39
AV.DOL..BH,2021-07-29T10:54:42.960000,P,0.45,1.851474280556431e-06,41,1.620606399258123e-05,20210729T080000_41
AV.DOL..BH,2021-07-29T10:59:11.360000,P,0.448,3.7677957607229473e-06,42,0.0005979079998146,20210729T080000_42
AV.DOL..BH,2021-07-29T11:05:36.740000,P,0.869,6.452268280554563e-06,44,1.620606399258123e-05,20210729T080000_44
AV.DOL..BH,2021-07-29T11:09:26.550000,P,0.697,1.3764051800535526e-05,45,1.620606399258123e-05,20210729T080000_45
AV.DOL..BH,2021-07-29T11:17:11.420000,P,0.338,2.427159415674396e-06,46,0.0005979079998146,20210729T080000_46
AV.DOL..BH,2021-07-29T11:17:45.200000,P,0.429,3.43148349202238e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T11:24:13.190000,P,0.91,4.357192210591165e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T11:30:00.420000,P,0.868,7.832838491594885e-06,48,1.620606399258123e-05,20210729T080000_48
AV.DOL..BH,2021-07-29T11:42:11.500000,P,0.747,2.512445234970073e-06,49,1.620606399258123e-05,20210729T080000_49
AV.DOL..BH,2021-07-29T11:42:43.600000,P,0.379,1.0271487553836778e-05,50,1.620606399258123e-05,20210729T080000_50
AV.DOL..BH,2021-07-29T11:48:33.900000,P,0.716,5.163655714568449e-06,51,1.620606399258123e-05,20210729T080000_51
AV.DOL..BH,2021-07-29T11:56:34.340000,P,0.39,3.048450480491738e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T11:57:22.980000,P,0.474,5.195495305088116e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T12:17:05.720000,P,0.39,1.216384816871141e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T12:18:36.820000,P,0.833,5.016760496800998e-06,53,1.620606399258123e-05,20210729T080000_53
AV.DOL..BH,2021-07-29T12:24:18.150000,P,0.328,3.104198185610585e-06,-1,-1.0,20210729T080000_-1
AV.DOL..BH,2021-07-29T12:29:01.190000,P,0.886,8.367950613319408e-06,55,1.620606399258123e-05,20210729T080000_55
AV.DOL..BH,2021-07-29T12:32:52.860000,P,0.344,3.0156531920511043e-06,56,1.620606399258123e-05,20210729T080000_56
