id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id,event_id_mapped
AV.HAG..SH,2021-07-29T12:32:57.280000,S,0.209,3.670871819849708e-06,56,0.0018216937879111,20210729T080000_56,56
AV.HAG..SH,2021-07-29T12:43:30.100000,S,0.362,3.2140527764568105e-05,57,0.0025576351085371,20210729T080000_57,57
AV.HAG..SH,2021-07-29T13:15:33.340000,S,0.328,6.322294211713597e-06,62,0.0025576351085371,20210729T080000_62,62
AV.HAG..SH,2021-07-29T13:49:01.300000,S,0.256,3.625056933742599e-06,65,0.0025576351085371,20210729T080000_65,65
AV.HAG..SH,2021-07-29T14:50:30.080000,S,0.707,3.270079787398572e-06,73,0.0004050876116612,20210729T080000_73,73
AV.HAG..SH,2021-07-29T14:53:21.200000,S,0.717,3.2651846595399547e-06,74,0.0003326425624233,20210729T080000_74,74
AV.HAG..SH,2021-07-29T15:11:27.870000,S,0.298,1.332466013082012e-06,77,6.715680070415002e-05,20210729T080000_77,77
AV.HAG..SH,2021-07-29T15:21:44.660000,S,0.221,6.062314810151292e-07,79,0.0003326425624233,20210729T080000_79,79
AV.HAG..SH,2021-07-29T15:54:36.840000,S,0.209,8.021002599889471e-07,82,9.066641910142704e-05,20210729T080000_82,82
AV.PN7A..BH,2021-07-29T08:00:00.010000,P,0.414,3.761465995921753e-05,1,0.0018216937879111,20210729T080000_1,1
AV.PN7A..BH,2021-07-29T08:09:41.800000,P,0.367,2.838844193320256e-05,3,9.066641910142704e-05,20210729T080000_3,3
AV.PN7A..BH,2021-07-29T08:26:12.380000,P,0.83,2.658016092027537e-05,8,9.066641910142704e-05,20210729T080000_8,8
AV.PN7A..BH,2021-07-29T08:40:59.950000,P,0.646,1.477345904277172e-05,9,6.715680070415002e-05,20210729T080000_9,9
AV.PN7A..BH,2021-07-29T09:08:33.870000,P,0.415,1.3833150660502724e-05,12,0.0018216937879111,20210729T080000_12,12
AV.PN7A..BH,2021-07-29T09:23:36.640000,P,0.609,7.046378868835745e-06,14,0.0025576351085371,20210729T080000_14,14
AV.PN7A..BH,2021-07-29T09:27:00.780000,P,0.925,6.929129085619934e-06,15,0.0001504533844952,20210729T080000_15,15
AV.PN7A..BH,2021-07-29T09:29:03.230000,P,0.802,5.077271271147765e-05,16,0.0025576351085371,20210729T080000_16,16
AV.PN7A..BH,2021-07-29T09:36:09.220000,P,0.535,7.951484803925268e-06,17,0.0003326425624233,20210729T080000_17,17
AV.PN7A..BH,2021-07-29T09:38:17.670000,P,0.526,1.0996961464115884e-05,18,0.0018216937879111,20210729T080000_18,18
AV.PN7A..BH,2021-07-29T09:45:26.910000,P,0.563,5.245106876827776e-06,20,0.0018216937879111,20210729T080000_20,20
AV.PN7A..BH,2021-07-29T09:53:04.000000,P,0.763,9.19494868867332e-06,21,0.0025576351085371,20210729T080000_21,21
AV.PN7A..BH,2021-07-29T09:54:26.500000,P,0.324,1.852093919296749e-05,22,6.715680070415002e-05,20210729T080000_22,22
AV.PN7A..BH,2021-07-29T10:16:37.820000,P,0.405,7.038789590296801e-06,29,9.066641910142704e-05,20210729T080000_29,29
AV.PN7A..BH,2021-07-29T10:18:03.060000,P,0.583,6.31646298643318e-06,31,0.0018216937879111,20210729T080000_31,31
AV.PN7A..BH,2021-07-29T10:23:01.620000,P,0.649,4.4361086111166514e-06,34,0.0018216937879111,20210729T080000_34,34
AV.PN7A..BH,2021-07-29T10:24:55.840000,P,0.575,5.646052613883512e-06,35,0.0001302738796831,20210729T080000_35,35
AV.PN7A..BH,2021-07-29T10:27:39.820000,P,0.676,4.820748927159002e-06,36,0.0003326425624233,20210729T080000_36,36
AV.PN7A..BH,2021-07-29T10:38:43.110000,P,0.719,3.7672034522984177e-06,37,0.0001302738796831,20210729T080000_37,37
AV.PN7A..BH,2021-07-29T10:42:58.750000,P,0.82,2.1886351078137523e-06,38,0.0004050876116612,20210729T080000_38,38
AV.PN7A..BH,2021-07-29T10:50:57.440000,P,0.332,2.7848448098666267e-06,39,0.0025576351085371,20210729T080000_39,39
AV.PN7A..BH,2021-07-29T11:05:39.880000,P,0.506,5.645064447890036e-06,44,0.0018216937879111,20210729T080000_44,43
AV.PN7A..BH,2021-07-29T11:09:28.310000,P,0.751,1.6850452084327117e-05,45,0.0003326425624233,20210729T080000_45,45
AV.PN7A..BH,2021-07-29T11:17:12.560000,P,0.728,3.2256073154712794e-06,46,0.0001504533844952,20210729T080000_46,46
AV.PN7A..BH,2021-07-29T11:30:02.110000,P,0.796,1.1201383131265176e-05,48,0.0025576351085371,20210729T080000_48,48
AV.PN7A..BH,2021-07-29T11:42:13.600000,P,0.791,3.1905829018796794e-06,49,0.0025576351085371,20210729T080000_49,49
AV.PN7A..BH,2021-07-29T11:48:35.720000,P,0.509,7.234807981149061e-06,51,0.0001302738796831,20210729T080000_51,51
AV.PN7A..BH,2021-07-29T12:17:31.180000,P,0.87,2.13664998227614e-06,52,9.066641910142704e-05,20210729T080000_52,52
AV.PN7A..BH,2021-07-29T12:29:03.870000,P,0.79,7.038247076707194e-06,55,0.0018216937879111,20210729T080000_55,55
AV.PN7A..BH,2021-07-29T12:32:53.540000,P,0.77,5.406694981502369e-06,56,0.0003326425624233,20210729T080000_56,56
AV.PN7A..BH,2021-07-29T12:43:26.660000,P,0.849,3.161391941830516e-05,57,0.0001302738796831,20210729T080000_57,57
AV.PN7A..BH,2021-07-29T12:52:27.520000,P,0.457,1.1805303074652327e-05,58,0.0018216937879111,20210729T080000_58,58
AV.PN7A..BH,2021-07-29T13:15:29.920000,P,0.609,8.326889656018466e-06,62,0.0001302738796831,20210729T080000_62,62
AV.PN7A..BH,2021-07-29T13:18:41.120000,P,0.672,1.0950464456982443e-05,63,0.0003326425624233,20210729T080000_63,63
AV.PN7A..BH,2021-07-29T13:31:07.910000,P,0.803,4.449759217095561e-06,64,0.0025576351085371,20210729T080000_64,64
AV.PN7A..BH,2021-07-29T13:48:55.630000,P,0.53,4.024020199722145e-06,65,0.0001302738796831,20210729T080000_65,65
AV.PN7A..BH,2021-07-29T14:02:53.870000,P,0.652,1.638286107663589e-06,66,0.0003326425624233,20210729T080000_66,66
AV.PN7A..BH,2021-07-29T14:16:44.230000,P,0.623,2.767644673440373e-06,69,0.0018216937879111,20210729T080000_69,69
AV.PN7A..BH,2021-07-29T14:50:07.500000,P,0.6,3.598115881686681e-06,72,0.0018216937879111,20210729T080000_72,72
AV.PN7A..BH,2021-07-29T14:58:45.580000,P,0.783,2.871516926461481e-06,76,0.0003326425624233,20210729T080000_76,76
AV.PN7A..BH,2021-07-29T15:14:01.800000,P,0.706,4.584319412970217e-06,78,0.0003326425624233,20210729T080000_78,78
AV.PN7A..BH,2021-07-29T15:30:31.230000,P,0.365,1.320971659879433e-05,80,0.0018216937879111,20210729T080000_80,80
AV.PN7A..BH,2021-07-29T09:54:33.660000,S,0.357,3.591830682125874e-05,22,3.368926135739277e-05,20210729T080000_22,22
AV.PN7A..BH,2021-07-29T10:23:06.940000,S,0.234,4.4361086111166514e-06,34,0.0003326425624233,20210729T080000_34,34
AV.PN7A..BH,2021-07-29T10:43:05.220000,S,0.237,2.228504854429048e-06,38,0.0001504533844952,20210729T080000_38,38
AV.PN7A..BH,2021-07-29T10:51:09.760000,S,0.402,2.976873474835884e-06,39,0.0001302738796831,20210729T080000_39,39
AV.PN7A..BH,2021-07-29T10:59:19.280000,S,0.416,3.714992317327415e-06,42,9.066641910142704e-05,20210729T080000_42,42
AV.PN7A..BH,2021-07-29T11:05:46.590000,S,0.327,6.46543003313127e-06,44,0.0003326425624233,20210729T080000_44,43
AV.PN7A..BH,2021-07-29T11:42:23.540000,S,0.263,6.2199210333346855e-06,49,0.0001302738796831,20210729T080000_49,49
AV.PN7A..BH,2021-07-29T12:43:32.110000,S,0.615,3.161391941830516e-05,57,6.715680070415002e-05,20210729T080000_57,57
AV.PN7A..BH,2021-07-29T12:53:00.320000,S,0.453,2.031315307249315e-05,59,0.0004050876116612,20210729T080000_59,59
AV.PN7A..BH,2021-07-29T14:50:33.180000,S,0.342,4.499192073126324e-06,73,0.0001504533844952,20210729T080000_73,73
AV.PN7A..BH,2021-07-29T15:30:36.680000,S,0.3,1.320971659879433e-05,80,0.0003326425624233,20210729T080000_80,80
AV.PS1A..BH,2021-07-29T08:00:00.400000,P,0.373,8.083853754214942e-05,1,0.0003326425624233,20210729T080000_1,1
AV.PS1A..BH,2021-07-29T08:03:35.190000,P,0.442,2.587021117506083e-05,2,0.0018216937879111,20210729T080000_2,2
AV.PS1A..BH,2021-07-29T08:09:39.620000,P,0.809,2.080159174511209e-05,3,0.0018216937879111,20210729T080000_3,3
AV.PS1A..BH,2021-07-29T08:10:25.800000,P,0.338,3.014487992913928e-05,4,0.0018216937879111,20210729T080000_4,4
AV.PS1A..BH,2021-07-29T08:16:30.570000,P,0.911,2.6246600100421347e-05,6,0.0018216937879111,20210729T080000_6,6
AV.PS1A..BH,2021-07-29T08:40:57.070000,P,0.823,1.368554057989968e-05,9,3.368926135739277e-05,20210729T080000_9,9
AV.PS1A..BH,2021-07-29T08:58:29.980000,P,0.408,1.403675469191512e-05,11,9.066641910142704e-05,20210729T080000_11,11
AV.PS1A..BH,2021-07-29T09:08:30.910000,P,0.804,7.857069249439519e-06,12,0.0003326425624233,20210729T080000_12,12
AV.PS1A..BH,2021-07-29T09:17:48.390000,P,0.759,7.509624992962927e-06,13,0.0003326425624233,20210729T080000_13,13
AV.PS1A..BH,2021-07-29T09:23:33.950000,P,0.84,5.128149496158585e-06,14,0.0001302738796831,20210729T080000_14,14
AV.PS1A..BH,2021-07-29T09:29:00.910000,P,0.8,4.578596781357192e-05,16,0.0001302738796831,20210729T080000_16,16
AV.PS1A..BH,2021-07-29T09:36:08.000000,P,0.331,6.244822543521877e-06,17,0.0025576351085371,20210729T080000_17,17
AV.PS1A..BH,2021-07-29T09:44:01.300000,P,0.382,4.216346951579908e-06,19,0.0025576351085371,20210729T080000_19,19
AV.PS1A..BH,2021-07-29T09:53:01.390000,P,0.941,8.980260645330418e-06,21,0.0001302738796831,20210729T080000_21,21
AV.PS1A..BH,2021-07-29T09:54:23.750000,P,0.855,2.1736637791036628e-05,22,0.0008530471416065,20210729T080000_22,22
AV.PS1A..BH,2021-07-29T10:02:20.460000,P,0.745,8.139669262163807e-06,24,9.066641910142704e-05,20210729T080000_24,24
AV.PS1A..BH,2021-07-29T10:16:34.020000,P,0.427,6.55198164167814e-06,29,0.0018216937879111,20210729T080000_29,29
AV.PS1A..BH,2021-07-29T10:18:00.240000,P,0.714,5.250929461908527e-06,31,0.0003326425624233,20210729T080000_31,31
AV.PS1A..BH,2021-07-29T10:24:53.280000,P,0.54,4.415979219629662e-06,35,6.715680070415002e-05,20210729T080000_35,35
AV.PS1A..BH,2021-07-29T10:27:37.440000,P,0.524,3.290160293545341e-06,36,0.0025576351085371,20210729T080000_36,36
AV.PS1A..BH,2021-07-29T10:38:40.230000,P,0.899,3.115648723905906e-06,37,6.715680070415002e-05,20210729T080000_37,37
AV.PS1A..BH,2021-07-29T10:50:56.860000,P,0.749,2.8017400381941115e-06,39,6.715680070415002e-05,20210729T080000_39,39
AV.PS1A..BH,2021-07-29T10:59:10.540000,P,0.386,3.463745770204696e-06,42,0.0018216937879111,20210729T080000_42,42
AV.PS1A..BH,2021-07-29T11:05:38.110000,P,0.69,4.612818884197623e-06,44,0.0025576351085371,20210729T080000_44,43
AV.PS1A..BH,2021-07-29T11:09:25.820000,P,0.829,1.3857011254003735e-05,45,0.0025576351085371,20210729T080000_45,45
AV.PS1A..BH,2021-07-29T11:29:59.590000,P,0.769,7.078281669237185e-06,48,0.0001302738796831,20210729T080000_48,48
AV.PS1A..BH,2021-07-29T11:42:10.740000,P,0.875,4.230474587529898e-06,49,6.715680070415002e-05,20210729T080000_49,49
AV.PS1A..BH,2021-07-29T12:32:51.220000,P,0.452,3.905277026206022e-06,56,0.0025576351085371,20210729T080000_56,56
AV.PS1A..BH,2021-07-29T12:43:24.300000,P,0.898,2.178723480028566e-05,57,3.368926135739277e-05,20210729T080000_57,57
AV.PS1A..BH,2021-07-29T12:52:25.760000,P,0.553,7.772982826281805e-06,58,0.0003326425624233,20210729T080000_58,58
AV.PS1A..BH,2021-07-29T13:15:28.240000,P,0.355,7.640343028469943e-06,62,6.715680070415002e-05,20210729T080000_62,62
AV.PS1A..BH,2021-07-29T13:18:38.560000,P,0.49,9.511536518402863e-06,63,0.0025576351085371,20210729T080000_63,63
AV.PS1A..BH,2021-07-29T13:48:52.430000,P,0.439,3.49289848600165e-06,65,6.715680070415002e-05,20210729T080000_65,65
AV.PS1A..BH,2021-07-29T14:08:27.310000,P,0.679,1.7705002619550214e-06,67,0.0003326425624233,20210729T080000_67,67
AV.PS1A..BH,2021-07-29T14:50:04.590000,P,0.923,3.0756707474211e-06,72,0.0003326425624233,20210729T080000_72,72
AV.PS1A..BH,2021-07-29T14:53:13.280000,P,0.47,3.98590282202349e-06,74,0.0025576351085371,20210729T080000_74,74
AV.PS1A..BH,2021-07-29T14:58:42.120000,P,0.578,2.708466354306438e-06,76,0.0025576351085371,20210729T080000_76,76
AV.PS1A..BH,2021-07-29T15:11:17.730000,P,0.837,1.990652208405664e-06,77,3.368926135739277e-05,20210729T080000_77,77
AV.PS1A..BH,2021-07-29T15:13:58.710000,P,0.686,4.79521622764878e-06,78,0.0025576351085371,20210729T080000_78,78
AV.PS1A..BH,2021-07-29T15:30:28.490000,P,0.825,5.516950295714196e-06,80,0.0025576351085371,20210729T080000_80,80
AV.PS1A..BH,2021-07-29T08:16:38.820000,S,0.324,3.641177318058908e-05,6,0.0003326425624233,20210729T080000_6,6
AV.PS1A..BH,2021-07-29T08:58:33.540000,S,0.322,1.486668497818755e-05,11,0.0018216937879111,20210729T080000_11,11
AV.PS1A..BH,2021-07-29T09:08:36.340000,S,0.208,7.62299760026508e-06,12,0.0025576351085371,20210729T080000_12,12
AV.PS1A..BH,2021-07-29T09:17:55.180000,S,0.237,7.152748366934247e-06,13,0.0025576351085371,20210729T080000_13,13
AV.PS1A..BH,2021-07-29T09:53:07.580000,S,0.325,1.1014013580279425e-05,21,6.715680070415002e-05,20210729T080000_21,21
AV.PS1A..BH,2021-07-29T09:54:33.500000,S,0.309,2.5149149223580025e-05,22,0.000219828120161,20210729T080000_22,22
AV.PS1A..BH,2021-07-29T10:06:34.780000,S,0.312,4.172460648987908e-06,26,0.0001504533844952,20210729T080000_26,26
AV.PS1A..BH,2021-07-29T10:17:00.280000,S,0.459,2.282318200741429e-05,30,9.066641910142704e-05,20210729T080000_30,30
AV.PS1A..BH,2021-07-29T10:21:20.240000,S,0.472,4.376049673737725e-06,33,0.0001504533844952,20210729T080000_33,33
AV.PS1A..BH,2021-07-29T10:25:01.200000,S,0.24,5.169681116967695e-06,35,3.368926135739277e-05,20210729T080000_35,35
AV.PS1A..BH,2021-07-29T10:51:09.620000,S,0.285,2.847388714144472e-06,40,0.0004050876116612,20210729T080000_40,40
AV.PS1A..BH,2021-07-29T11:42:50.340000,S,0.21,1.5594698197674006e-05,50,9.066641910142704e-05,20210729T080000_50,50
AV.PS1A..BH,2021-07-29T14:50:11.900000,S,0.223,3.427630190344644e-06,72,0.0025576351085371,20210729T080000_72,72
AV.PS1A..BH,2021-07-29T14:53:20.500000,S,0.203,5.021457127440954e-06,74,0.0001302738796831,20210729T080000_74,74
AV.PS1A..BH,2021-07-29T14:58:49.180000,S,0.295,3.2334396564692724e-06,76,0.0001302738796831,20210729T080000_76,76
AV.PS1A..BH,2021-07-29T15:11:29.440000,S,0.575,3.726674549398013e-06,77,0.0008530471416065,20210729T080000_77,77
AV.PS1A..BH,2021-07-29T15:30:33.220000,S,0.215,6.045350346539635e-06,80,0.0001302738796831,20210729T080000_80,80
AV.PS1A..BH,2021-07-29T15:30:54.870000,S,0.363,2.3843980670790188e-05,81,0.0001504533844952,20210729T080000_81,81
AV.PS4A..BH,2021-07-29T08:00:00.010000,P,0.365,8.225349301937968e-05,1,0.0025576351085371,20210729T080000_1,1
AV.PS4A..BH,2021-07-29T08:03:35.670000,P,0.319,3.816491152974777e-05,2,0.0003326425624233,20210729T080000_2,2
AV.PS4A..BH,2021-07-29T08:13:35.860000,P,0.571,1.8121954781236127e-05,5,0.0001504533844952,20210729T080000_5,5
AV.PS4A..BH,2021-07-29T08:16:31.350000,P,0.949,3.835790994344279e-05,6,0.0025576351085371,20210729T080000_6,6
AV.PS4A..BH,2021-07-29T08:17:54.350000,P,0.806,2.2736361643183045e-05,7,1.620606399258123e-05,20210729T080000_7,7
AV.PS4A..BH,2021-07-29T08:26:10.790000,P,0.695,1.86305715033086e-05,8,0.0018216937879111,20210729T080000_8,8
AV.PS4A..BH,2021-07-29T08:40:57.940000,P,0.925,1.5625204468960874e-05,9,0.0008530471416065,20210729T080000_9,9
AV.PS4A..BH,2021-07-29T08:58:26.910000,P,0.82,1.4854031178401785e-05,11,0.0003326425624233,20210729T080000_11,11
AV.PS4A..BH,2021-07-29T09:08:31.190000,P,0.854,1.242121561517706e-05,12,0.0001302738796831,20210729T080000_12,12
AV.PS4A..BH,2021-07-29T09:17:48.860000,P,0.853,9.131033948506229e-06,13,0.0001302738796831,20210729T080000_13,13
AV.PS4A..BH,2021-07-29T09:23:34.770000,P,0.913,7.25296740711201e-06,14,6.715680070415002e-05,20210729T080000_14,14
AV.PS4A..BH,2021-07-29T09:26:58.980000,P,0.512,3.278639269410633e-06,15,9.066641910142704e-05,20210729T080000_15,15
AV.PS4A..BH,2021-07-29T09:29:01.810000,P,0.796,4.64658769487869e-05,16,6.715680070415002e-05,20210729T080000_16,16
AV.PS4A..BH,2021-07-29T09:38:15.430000,P,0.844,1.0613336598908065e-05,18,0.0003326425624233,20210729T080000_18,18
AV.PS4A..BH,2021-07-29T09:45:25.240000,P,0.68,4.234349489706801e-06,20,0.0003326425624233,20210729T080000_20,20
AV.PS4A..BH,2021-07-29T09:53:02.140000,P,0.898,1.161472755484283e-05,21,3.368926135739277e-05,20210729T080000_21,21
AV.PS4A..BH,2021-07-29T09:54:24.510000,P,0.715,2.596079502836801e-05,22,0.0006867222357288,20210729T080000_22,22
AV.PS4A..BH,2021-07-29T09:59:20.710000,P,0.527,7.646392077731434e-06,23,0.0018216937879111,20210729T080000_23,23
AV.PS4A..BH,2021-07-29T10:02:21.280000,P,0.756,1.0232977729174308e-05,24,0.0018216937879111,20210729T080000_24,24
AV.PS4A..BH,2021-07-29T10:16:34.760000,P,0.713,8.094333679764532e-06,29,0.0003326425624233,20210729T080000_29,29
AV.PS4A..BH,2021-07-29T10:18:00.590000,P,0.884,7.554342118964996e-06,31,0.0025576351085371,20210729T080000_31,31
AV.PS4A..BH,2021-07-29T10:22:59.440000,P,0.336,4.751763299282175e-06,34,0.0025576351085371,20210729T080000_34,34
AV.PS4A..BH,2021-07-29T10:27:38.100000,P,0.625,5.712814072467154e-06,36,0.0001302738796831,20210729T080000_36,36
AV.PS4A..BH,2021-07-29T10:38:40.950000,P,0.917,4.174103651166661e-06,37,3.368926135739277e-05,20210729T080000_37,37
AV.PS4A..BH,2021-07-29T10:42:57.080000,P,0.728,2.1080613805679604e-06,38,9.066641910142704e-05,20210729T080000_38,38
AV.PS4A..BH,2021-07-29T10:50:56.540000,P,0.824,2.4424775801890064e-06,39,3.368926135739277e-05,20210729T080000_39,39
AV.PS4A..BH,2021-07-29T10:59:11.230000,P,0.459,4.760833689942956e-06,42,0.0003326425624233,20210729T080000_42,42
AV.PS4A..BH,2021-07-29T11:05:36.820000,P,0.895,8.511465239280369e-06,43,1.620606399258123e-05,20210729T080000_43,44
AV.PS4A..BH,2021-07-29T11:09:26.580000,P,0.881,2.13610128412256e-05,45,0.0001302738796831,20210729T080000_45,45
AV.PS4A..BH,2021-07-29T11:30:00.380000,P,0.936,1.2638673979381563e-05,48,6.715680070415002e-05,20210729T080000_48,48
AV.PS4A..BH,2021-07-29T11:42:11.450000,P,0.88,3.175354322593193e-06,49,3.368926135739277e-05,20210729T080000_49,49
AV.PS4A..BH,2021-07-29T12:17:29.380000,P,0.868,2.6218308448733296e-06,52,0.0018216937879111,20210729T080000_52,52
AV.PS4A..BH,2021-07-29T12:18:36.880000,P,0.52,1.064465868694242e-05,53,0.0025576351085371,20210729T080000_53,53
AV.PS4A..BH,2021-07-29T12:24:13.240000,P,0.344,3.910014584107557e-06,54,0.0001504533844952,20210729T080000_54,54
AV.PS4A..BH,2021-07-29T12:29:01.560000,P,0.705,1.1362163604644591e-05,55,0.0003326425624233,20210729T080000_55,55
AV.PS4A..BH,2021-07-29T12:32:52.270000,P,0.793,4.9652230700303335e-06,56,0.0001302738796831,20210729T080000_56,56
AV.PS4A..BH,2021-07-29T12:43:24.980000,P,0.912,2.854578451660928e-05,57,0.0008530471416065,20210729T080000_57,57
AV.PS4A..BH,2021-07-29T12:52:26.030000,P,0.423,1.7992454104387434e-06,58,0.0025576351085371,20210729T080000_58,58
AV.PS4A..BH,2021-07-29T13:15:28.040000,P,0.911,1.059901296684984e-05,62,3.368926135739277e-05,20210729T080000_62,62
AV.PS4A..BH,2021-07-29T13:18:39.710000,P,0.743,1.071582573786145e-05,63,0.0001302738796831,20210729T080000_63,63
AV.PS4A..BH,2021-07-29T13:31:06.260000,P,0.65,3.7619154227286336e-06,64,0.0001302738796831,20210729T080000_64,64
AV.PS4A..BH,2021-07-29T13:48:53.280000,P,0.677,3.831180492852582e-06,65,3.368926135739277e-05,20210729T080000_65,65
AV.PS4A..BH,2021-07-29T14:02:50.990000,P,0.319,2.1699981971323723e-06,66,0.0025576351085371,20210729T080000_66,66
AV.PS4A..BH,2021-07-29T14:08:27.550000,P,0.502,2.4522137209714856e-06,67,0.0025576351085371,20210729T080000_67,67
AV.PS4A..BH,2021-07-29T14:48:10.180000,P,0.329,2.417898485873593e-06,71,0.0001504533844952,20210729T080000_71,71
AV.PS4A..BH,2021-07-29T14:50:04.990000,P,0.668,3.820180154434638e-06,72,0.0001302738796831,20210729T080000_72,72
AV.PS4A..BH,2021-07-29T14:53:13.600000,P,0.747,4.460620402824134e-06,74,6.715680070415002e-05,20210729T080000_74,74
AV.PS4A..BH,2021-07-29T14:57:08.220000,P,0.761,1.857807433225389e-06,75,9.066641910142704e-05,20210729T080000_75,75
AV.PS4A..BH,2021-07-29T14:58:43.220000,P,0.769,2.770225137282978e-06,76,6.715680070415002e-05,20210729T080000_76,76
AV.PS4A..BH,2021-07-29T15:13:59.600000,P,0.643,4.199389422865352e-06,78,0.0001302738796831,20210729T080000_78,78
AV.PS4A..BH,2021-07-29T15:30:29.140000,P,0.626,1.0202220437349752e-05,80,6.715680070415002e-05,20210729T080000_80,80
AV.PS4A..BH,2021-07-29T08:56:10.560000,S,0.409,2.1805837604915723e-05,10,9.066641910142704e-05,20210729T080000_10,10
AV.PS4A..BH,2021-07-29T09:08:39.030000,S,0.589,1.15549491965794e-05,12,6.715680070415002e-05,20210729T080000_12,12
AV.PS4A..BH,2021-07-29T09:17:57.020000,S,0.419,9.131033948506229e-06,13,6.715680070415002e-05,20210729T080000_13,13
AV.PS4A..BH,2021-07-29T09:29:06.210000,S,0.426,6.9880647060927e-05,16,3.368926135739277e-05,20210729T080000_16,16
AV.PS4A..BH,2021-07-29T09:53:07.620000,S,0.318,1.3256955753604416e-05,21,0.0008530471416065,20210729T080000_21,21
AV.PS4A..BH,2021-07-29T09:54:34.580000,S,0.321,4.17892006225884e-05,22,0.001029072612073,20210729T080000_22,22
AV.PS4A..BH,2021-07-29T10:06:34.600000,S,0.496,4.486367288336624e-06,26,9.066641910142704e-05,20210729T080000_26,26
AV.PS4A..BH,2021-07-29T10:17:01.370000,S,0.386,2.539730485295877e-05,30,0.0018216937879111,20210729T080000_30,30
AV.PS4A..BH,2021-07-29T10:21:20.570000,S,0.205,4.530157184490236e-06,33,9.066641910142704e-05,20210729T080000_33,33
AV.PS4A..BH,2021-07-29T10:25:02.340000,S,0.292,5.498895916389301e-06,35,0.0008530471416065,20210729T080000_35,35
AV.PS4A..BH,2021-07-29T10:51:08.720000,S,0.671,5.021423476136988e-06,40,0.0001504533844952,20210729T080000_40,40
AV.PS4A..BH,2021-07-29T11:05:40.860000,S,0.276,8.714388059161138e-06,43,0.0004050876116612,20210729T080000_43,44
AV.PS4A..BH,2021-07-29T11:24:30.300000,S,0.424,3.507781912048813e-06,47,0.0003326425624233,20210729T080000_47,47
AV.PS4A..BH,2021-07-29T11:30:03.260000,S,0.307,1.2638673979381563e-05,48,3.368926135739277e-05,20210729T080000_48,48
AV.PS4A..BH,2021-07-29T12:18:39.740000,S,0.247,1.064465868694242e-05,53,0.0001302738796831,20210729T080000_53,53
AV.PS4A..BH,2021-07-29T12:29:09.080000,S,0.328,1.1362163604644591e-05,55,0.0025576351085371,20210729T080000_55,55
AV.PS4A..BH,2021-07-29T12:43:30.460000,S,0.299,2.861237953766249e-05,57,0.000219828120161,20210729T080000_57,57
AV.PS4A..BH,2021-07-29T12:52:31.960000,S,0.254,1.3802282410324551e-05,58,0.0001302738796831,20210729T080000_58,58
AV.PS4A..BH,2021-07-29T12:52:54.980000,S,0.202,3.1440900784218684e-05,59,0.0001504533844952,20210729T080000_59,59
AV.PS4A..BH,2021-07-29T13:15:35.520000,S,0.225,1.3513205885828938e-05,62,0.0008530471416065,20210729T080000_62,62
AV.PS4A..BH,2021-07-29T13:31:14.260000,S,0.201,3.7729339510406135e-06,64,6.715680070415002e-05,20210729T080000_64,64
AV.PS4A..BH,2021-07-29T14:50:27.360000,S,0.55,8.438419172307476e-06,73,9.066641910142704e-05,20210729T080000_73,73
AV.PS4A..BH,2021-07-29T14:53:21.660000,S,0.353,4.460620402824134e-06,74,3.368926135739277e-05,20210729T080000_74,74
AV.PS4A..BH,2021-07-29T14:57:12.070000,S,0.331,2.141277946066112e-06,75,0.0018216937879111,20210729T080000_75,75
AV.PS4A..BH,2021-07-29T14:58:49.560000,S,0.363,3.4337986107857432e-06,76,3.368926135739277e-05,20210729T080000_76,76
AV.PS4A..BH,2021-07-29T15:11:28.720000,S,0.329,1.9055805751122528e-06,77,0.000219828120161,20210729T080000_77,77
AV.PS4A..BH,2021-07-29T15:30:34.820000,S,0.205,1.0202220437349752e-05,80,3.368926135739277e-05,20210729T080000_80,80
AV.PS4A..BH,2021-07-29T15:30:56.060000,S,0.26,2.474185203027445e-05,81,9.066641910142704e-05,20210729T080000_81,81
AV.PV6A..SH,2021-07-29T08:00:00.480000,P,0.65,9.357498129247688e-06,1,0.0001302738796831,20210729T080000_1,1
AV.PV6A..SH,2021-07-29T08:03:35.960000,P,0.342,5.546648026211187e-06,2,0.0025576351085371,20210729T080000_2,2
AV.PV6A..SH,2021-07-29T08:10:27.950000,P,0.451,9.762197805684991e-06,4,0.0003326425624233,20210729T080000_4,4
AV.PV6A..SH,2021-07-29T08:13:37.430000,P,0.754,1.352470576421183e-06,5,9.066641910142704e-05,20210729T080000_5,5
AV.PV6A..SH,2021-07-29T08:16:32.880000,P,0.445,6.446010047511663e-06,6,0.0001302738796831,20210729T080000_6,6
AV.PV6A..SH,2021-07-29T08:40:59.380000,P,0.898,3.5405000744503923e-06,9,0.000219828120161,20210729T080000_9,9
AV.PV6A..SH,2021-07-29T09:08:34.110000,P,0.421,2.6152522423217306e-06,12,3.368926135739277e-05,20210729T080000_12,12
AV.PV6A..SH,2021-07-29T09:17:50.640000,P,0.433,1.3402591321209911e-06,13,3.368926135739277e-05,20210729T080000_13,13
AV.PV6A..SH,2021-07-29T09:23:36.200000,P,0.964,1.0213432233285855e-06,14,3.368926135739277e-05,20210729T080000_14,14
