time,magnitude,longitude,latitude,depth(m),sigma_time,sigma_amp,cov_time_amp,gamma_score,event_index,event_id
2021-07-18T11:27:22.071,1.784,-162.327,54.904,46862.699,0.846,0.404,-0.213,17.752,3,20210718T080000_3
2021-07-18T11:54:42.757,0.301,-162.284,54.904,11145.999,0.163,0.647,0.003,6.0,4,20210718T080000_4
2021-07-18T12:55:43.850,0.326,-161.847,55.235,0.0,0.107,0.433,0.01,3.93,5,20210718T080000_5
2021-07-18T13:01:04.480,0.838,-161.549,55.449,13005.785,0.309,0.181,0.008,21.0,6,20210718T080000_6
2021-07-18T14:33:38.241,0.691,-161.745,54.905,21996.924,0.162,0.064,0.002,7.0,7,20210718T080000_7
2021-07-18T15:22:36.631,2.818,-161.008,54.902,0.0,0.602,0.234,0.005,11.053,8,20210718T080000_8
2021-07-18T15:22:40.325,2.674,-162.709,54.902,24001.971,0.1,0.367,-0.015,4.46,9,20210718T080000_9
2021-07-18T15:22:41.860,2.971,-161.024,54.902,34792.108,0.189,0.177,-0.01,7.487,10,20210718T080000_10
2021-07-18T15:59:03.019,1.517,-161.005,55.029,40093.005,0.348,0.237,0.006,10.902,11,20210718T080000_11
2021-07-18T15:59:23.805,1.749,-161.005,55.042,27827.131,0.389,0.306,0.023,6.0,12,20210718T080000_12
2021-07-18T15:59:48.343,1.4,-162.352,55.365,61000.0,0.517,0.237,0.005,10.741,1,20210718T160000_1
2021-07-18T16:10:46.325,0.951,-161.331,55.328,31816.555,0.36,0.137,0.011,7.311,2,20210718T160000_2
2021-07-18T16:11:35.437,1.665,-162.394,55.921,61000.0,0.194,0.186,-0.001,3.965,4,20210718T160000_4
2021-07-18T16:11:36.302,1.036,-161.359,55.702,0.0,0.082,0.319,-0.006,4.035,3,20210718T160000_3
2021-07-18T17:08:14.349,1.368,-160.997,55.4,61000.0,0.315,0.24,0.01,10.828,5,20210718T160000_5
2021-07-18T17:08:22.218,1.592,-162.779,55.182,61000.0,0.354,0.192,-0.033,5.097,6,20210718T160000_6
2021-07-18T17:55:37.866,1.152,-161.245,54.903,41826.387,0.193,0.204,0.015,5.848,7,20210718T160000_7
2021-07-18T17:55:42.255,1.527,-162.256,55.921,61000.0,0.575,0.325,0.034,6.701,8,20210718T160000_8
2021-07-18T20:41:54.963,1.165,-161.006,54.991,32033.554,0.075,0.239,0.007,5.0,9,20210718T160000_9
2021-07-18T20:51:56.729,1.138,-161.724,55.056,685.501,0.8,0.097,0.028,4.0,10,20210718T160000_10
2021-07-18T22:16:36.690,1.415,-162.774,54.988,50756.407,0.425,0.411,0.009,7.826,11,20210718T160000_11
2021-07-18T22:16:46.861,1.206,-162.775,55.0,39929.985,0.433,0.473,0.005,6.875,12,20210718T160000_12
2021-07-18T22:45:31.145,-0.082,-162.27,54.981,0.0,0.78,0.608,0.07,6.0,13,20210718T160000_13
2021-07-18T23:53:02.018,-0.113,-162.301,55.012,430.607,0.018,0.599,0.001,4.0,14,20210718T160000_14
2021-07-18T23:59:48.723,1.259,-162.273,55.241,61000.0,0.306,0.362,0.029,9.0,1,20210719T000000_1
2021-07-19T00:00:36.328,1.22,-162.079,54.905,61000.0,0.825,0.148,0.028,7.0,2,20210719T000000_2
2021-07-19T01:07:30.518,1.644,-162.406,55.039,61000.0,0.246,0.247,-0.024,5.781,3,20210719T000000_3
2021-07-19T01:35:48.889,1.839,-160.987,55.85,61000.0,0.638,0.156,0.034,5.058,4,20210719T000000_4
2021-07-19T01:44:58.936,0.88,-162.342,55.268,0.0,0.969,0.439,-0.192,4.0,5,20210719T000000_5
2021-07-19T01:55:18.271,1.004,-161.445,54.904,61000.0,1.069,0.1,0.024,6.0,6,20210719T000000_6
2021-07-19T02:06:37.570,0.765,-162.719,54.902,19980.55,0.586,0.142,-0.011,7.0,7,20210719T000000_7
2021-07-19T02:15:33.771,-0.074,-161.705,55.452,0.0,0.68,0.418,0.186,4.0,8,20210719T000000_8
2021-07-19T02:44:33.705,0.877,-162.284,55.126,0.0,0.627,0.364,0.029,4.0,9,20210719T000000_9
2021-07-19T02:49:29.281,1.744,-162.208,54.904,61000.0,0.547,0.186,-0.018,9.931,10,20210719T000000_10
2021-07-19T03:05:34.426,0.741,-161.859,55.522,188.926,0.353,0.25,-0.004,4.0,11,20210719T000000_11
2021-07-19T03:45:29.778,1.668,-162.795,55.892,44637.257,0.391,0.277,-0.009,4.0,12,20210719T000000_12
2021-07-19T05:16:26.888,1.192,-161.519,55.919,0.0,0.924,0.312,-0.076,5.0,13,20210719T000000_13
2021-07-19T05:28:42.764,1.546,-162.773,54.902,56976.836,1.168,0.27,0.046,10.017,14,20210719T000000_14
2021-07-19T05:55:26.791,0.594,-162.143,55.227,0.0,0.942,0.357,-0.129,4.0,15,20210719T000000_15
2021-07-19T06:06:14.004,1.308,-161.007,54.966,0.0,0.619,0.266,-0.096,4.0,16,20210719T000000_16
2021-07-19T06:49:38.778,1.226,-161.366,54.968,61000.0,0.205,0.095,0.007,4.891,17,20210719T000000_17
2021-07-19T06:50:02.972,1.09,-162.744,55.296,1235.12,0.053,0.332,0.007,3.82,18,20210719T000000_18
2021-07-19T06:50:38.720,0.783,-162.128,55.162,38156.935,0.792,0.186,0.017,6.0,19,20210719T000000_19
2021-07-19T07:59:48.100,0.813,-162.468,55.36,61000.0,0.626,0.305,0.007,7.0,1,20210719T080000_1
2021-07-19T10:31:30.125,0.11,-161.97,55.381,0.0,0.448,0.28,-0.052,4.0,2,20210719T080000_2
2021-07-19T10:48:07.428,0.365,-161.761,55.442,15154.45,0.329,0.305,0.038,5.0,3,20210719T080000_3
2021-07-19T10:54:02.024,0.795,-161.771,55.372,9012.839,0.436,0.294,-0.005,7.784,4,20210719T080000_4
2021-07-19T11:01:13.441,1.931,-161.008,54.902,61000.0,1.072,0.287,0.196,19.706,5,20210719T080000_5
2021-07-19T11:01:37.331,1.055,-162.086,55.206,10896.295,0.573,0.188,0.046,6.291,6,20210719T080000_6
2021-07-19T11:02:03.864,2.007,-161.008,54.902,61000.0,0.602,0.233,0.106,13.059,7,20210719T080000_7
2021-07-19T11:02:12.187,2.241,-161.277,54.903,41919.349,0.467,0.228,-0.042,7.941,8,20210719T080000_8
2021-07-19T11:38:07.696,1.216,-162.773,54.902,61000.0,1.224,0.129,0.034,6.0,9,20210719T080000_9
2021-07-19T13:46:24.921,0.771,-162.293,54.904,7938.472,0.242,0.544,0.024,8.743,10,20210719T080000_10
2021-07-19T13:46:27.520,1.001,-161.511,54.904,0.0,0.567,0.315,-0.033,4.624,11,20210719T080000_11
2021-07-19T13:46:36.337,1.479,-162.229,54.904,21017.799,0.668,0.228,0.058,5.205,12,20210719T080000_12
2021-07-19T13:50:47.624,1.385,-162.773,54.902,61000.0,0.653,0.173,-0.043,5.0,13,20210719T080000_13
2021-07-19T13:53:47.909,0.417,-161.709,55.284,18692.355,0.074,0.243,-0.01,5.868,14,20210719T080000_14
2021-07-19T14:05:47.306,0.47,-162.467,55.226,0.0,1.053,0.262,-0.008,7.0,15,20210719T080000_15
2021-07-19T14:13:08.115,2.103,-162.777,55.094,61000.0,0.886,0.413,-0.112,20.0,16,20210719T080000_16
2021-07-19T15:59:48.177,0.995,-162.421,55.359,61000.0,0.589,0.362,0.049,13.0,1,20210719T160000_1
2021-07-19T16:35:01.009,1.224,-162.538,55.082,12547.308,0.0,0.192,-0.0,4.0,2,20210719T160000_2
2021-07-19T16:48:16.145,1.506,-162.181,55.921,37207.151,0.293,0.295,0.009,4.0,3,20210719T160000_3
2021-07-19T17:40:26.386,-0.303,-161.935,55.359,0.0,0.35,0.416,-0.043,5.0,4,20210719T160000_4
2021-07-19T18:54:42.941,1.245,-162.564,55.395,34802.515,0.133,0.446,0.013,5.0,5,20210719T160000_5
2021-07-19T20:07:10.296,1.578,-160.998,55.365,61000.0,0.96,0.392,-0.193,12.588,6,20210719T160000_6
2021-07-19T20:12:01.309,1.308,-161.473,54.904,54546.659,0.436,0.214,-0.012,7.0,7,20210719T160000_7
2021-07-19T20:12:14.545,1.434,-161.497,54.904,46191.087,0.551,0.16,-0.002,6.149,8,20210719T160000_8
2021-07-19T20:12:26.594,0.93,-162.207,55.332,28103.696,0.171,0.081,-0.015,3.851,9,20210719T160000_9
2021-07-19T22:44:05.691,1.581,-161.41,54.904,53274.645,0.386,0.178,0.025,9.0,10,20210719T160000_10
2021-07-19T22:44:19.284,1.792,-161.497,54.904,41542.297,0.633,0.157,0.008,9.0,11,20210719T160000_11
2021-07-19T23:59:48.926,1.155,-162.295,55.416,61000.0,0.517,0.345,-0.066,8.0,1,20210720T000000_1
2021-07-20T07:18:23.879,1.006,-161.63,54.905,22124.569,0.206,0.227,-0.008,5.423,2,20210720T000000_2
2021-07-20T07:59:49.479,1.22,-162.021,55.376,61000.0,0.102,0.463,-0.027,4.0,1,20210720T080000_1
2021-07-20T14:22:33.495,1.732,-162.774,54.973,61000.0,0.941,0.281,0.037,4.0,2,20210720T080000_2
2021-07-20T15:35:09.134,1.524,-162.783,55.378,61000.0,0.732,0.077,0.023,4.0,3,20210720T080000_3
2021-07-20T15:48:00.436,1.258,-162.773,54.902,61000.0,0.039,0.141,0.002,4.0,4,20210720T080000_4
2021-07-20T20:46:36.317,0.076,-162.344,54.989,0.0,0.655,0.76,0.197,3.998,1,20210720T160000_1
2021-07-20T22:44:26.709,1.247,-162.773,54.902,61000.0,1.275,0.162,-0.07,4.0,2,20210720T160000_2
2021-07-20T23:59:49.057,1.153,-162.111,55.287,61000.0,0.232,0.182,0.02,6.0,1,20210721T000000_1
2021-07-21T03:03:09.252,2.358,-162.773,54.902,61000.0,0.949,0.265,-0.058,22.0,2,20210721T000000_2
2021-07-21T03:58:00.655,1.566,-162.146,54.905,61000.0,0.776,0.135,0.008,7.0,3,20210721T000000_3
2021-07-21T04:05:49.118,1.865,-161.008,54.902,61000.0,0.74,0.245,-0.011,17.0,4,20210721T000000_4
2021-07-21T06:38:54.091,1.934,-161.172,54.903,49269.782,0.357,0.15,0.015,11.931,5,20210721T000000_5
2021-07-21T06:39:04.344,1.984,-161.337,54.946,41683.204,0.978,0.221,-0.033,11.997,6,20210721T000000_6
2021-07-21T06:50:46.577,1.328,-161.673,55.192,35745.768,0.339,0.123,-0.007,6.874,7,20210721T000000_7
2021-07-21T07:59:48.690,1.093,-161.924,55.202,61000.0,0.389,0.337,0.06,5.0,1,20210721T080000_1
2021-07-21T09:29:29.545,1.641,-162.773,54.902,61000.0,1.129,0.169,0.008,7.0,2,20210721T080000_2
2021-07-21T12:41:46.434,1.838,-162.773,54.902,61000.0,1.087,0.228,0.165,9.005,3,20210721T080000_3
2021-07-21T15:59:48.946,1.299,-162.177,55.258,61000.0,0.445,0.308,0.037,8.0,1,20210721T160000_1
2021-07-21T20:31:49.701,2.217,-162.504,54.903,61000.0,0.834,0.447,-0.316,19.0,2,20210721T160000_2
2021-07-21T23:59:49.249,1.313,-162.059,55.275,61000.0,0.19,0.348,-0.033,7.0,1,20210722T000000_1
2021-07-22T00:25:04.884,1.347,-161.006,54.994,44923.517,0.449,0.255,0.015,4.39,2,20210722T000000_2
2021-07-22T00:25:21.825,1.493,-162.106,55.702,0.0,0.478,0.322,-0.011,4.901,3,20210722T000000_3
2021-07-22T01:40:13.413,3.644,-161.574,54.904,61000.0,0.803,0.326,-0.147,21.0,4,20210722T000000_4
2021-07-22T06:48:09.224,1.211,-161.224,55.701,0.0,0.827,0.269,-0.082,5.0,5,20210722T000000_5
2021-07-22T07:22:37.917,1.972,-162.773,54.902,61000.0,1.161,0.117,0.039,12.0,6,20210722T000000_6
2021-07-22T07:28:18.185,1.74,-161.008,54.902,61000.0,1.246,0.175,0.114,8.0,7,20210722T000000_7
2021-07-22T07:59:48.582,1.368,-162.274,55.267,61000.0,0.297,0.326,-0.017,8.0,1,20210722T080000_1
2021-07-22T09:04:44.256,0.132,-161.948,55.274,6550.623,0.408,0.35,0.021,8.0,2,20210722T080000_2
2021-07-22T13:12:53.639,2.315,-162.202,54.905,376.897,0.438,0.667,0.062,10.874,3,20210722T080000_3
2021-07-22T13:13:17.920,2.37,-162.207,55.186,0.0,0.899,0.512,-0.173,4.833,4,20210722T080000_4
2021-07-22T14:22:10.150,1.15,-162.288,54.976,0.0,0.555,0.423,0.067,8.707,5,20210722T080000_5
2021-07-22T14:22:21.912,1.759,-162.395,54.904,29004.702,0.599,0.256,-0.019,5.895,6,20210722T080000_6
2021-07-22T15:24:46.948,0.031,-161.922,55.159,0.0,0.009,0.38,-0.0,4.0,7,20210722T080000_7
2021-07-22T15:54:08.743,1.293,-162.137,55.028,0.0,0.67,0.229,-0.078,5.0,8,20210722T080000_8
2021-07-22T20:06:24.281,1.498,-162.782,55.331,61000.0,0.933,0.194,-0.042,5.968,1,20210722T160000_1
2021-07-22T22:02:50.536,1.456,-162.306,55.135,3855.891,0.552,0.353,-0.024,23.0,2,20210722T160000_2
2021-07-22T22:11:02.447,0.452,-162.205,54.905,0.0,0.485,0.531,0.019,6.0,3,20210722T160000_3
2021-07-22T22:11:17.323,0.889,-162.531,54.903,0.0,0.577,0.395,0.076,4.0,4,20210722T160000_4
2021-07-22T23:59:49.180,1.513,-162.212,55.37,61000.0,0.314,0.432,0.014,9.0,1,20210723T000000_1
2021-07-23T09:54:24.328,1.394,-162.773,54.902,61000.0,1.002,0.207,0.043,5.566,1,20210723T080000_1
2021-07-23T12:04:31.254,1.224,-161.464,55.214,12845.434,0.0,0.211,0.0,4.0,2,20210723T080000_2
2021-07-23T12:09:54.623,1.207,-161.709,55.285,33134.492,0.076,0.252,0.005,5.0,3,20210723T080000_3
2021-07-23T12:49:29.981,0.655,-161.487,55.108,221.686,0.333,0.515,0.19,5.0,4,20210723T080000_4
2021-07-23T12:49:55.027,-1.401,-161.804,55.382,0.0,0.027,0.975,-0.003,3.825,5,20210723T080000_5
2021-07-23T15:59:48.579,1.392,-162.063,55.207,61000.0,0.191,0.306,0.022,4.0,1,20210723T160000_1
2021-07-23T16:49:51.562,1.656,-162.773,54.902,61000.0,0.821,0.031,-0.002,4.0,2,20210723T160000_2
2021-07-23T17:05:47.963,1.444,-161.955,55.738,7299.179,0.398,0.307,0.027,13.0,3,20210723T160000_3
2021-07-23T18:32:34.281,0.177,-161.777,55.462,0.0,0.581,0.434,0.069,4.0,4,20210723T160000_4
2021-07-23T21:00:01.136,1.922,-161.975,54.905,0.0,0.529,0.202,-0.044,3.914,5,20210723T160000_5
2021-07-23T22:14:10.153,1.205,-161.4,54.904,28417.947,0.039,0.264,0.001,4.0,6,20210723T160000_6
2021-07-23T22:52:11.700,1.498,-161.387,54.904,27763.145,0.285,0.281,0.025,9.0,7,20210723T160000_7
2021-07-23T22:52:21.590,1.67,-161.496,54.904,50122.483,0.604,0.247,-0.053,10.0,8,20210723T160000_8
2021-07-23T23:59:49.138,1.114,-162.179,55.35,61000.0,0.226,0.485,0.001,5.0,1,20210724T000000_1
2021-07-24T00:23:33.753,1.887,-162.759,54.902,61000.0,0.782,0.519,0.013,11.867,2,20210724T000000_2
2021-07-24T01:26:21.122,0.882,-161.921,55.745,0.0,0.28,0.255,-0.008,6.0,3,20210724T000000_3
2021-07-24T02:11:21.789,1.393,-161.466,54.904,33091.878,0.147,0.185,0.01,6.0,4,20210724T000000_4
2021-07-24T02:11:37.959,1.226,-161.595,54.905,19065.252,0.555,0.17,-0.043,4.611,5,20210724T000000_5
2021-07-24T05:02:07.808,1.338,-162.773,54.902,61000.0,0.735,0.252,-0.15,12.0,6,20210724T000000_6
2021-07-24T07:59:49.383,1.192,-161.935,55.206,61000.0,0.375,0.45,-0.096,3.795,1,20210724T080000_1
2021-07-24T09:23:57.154,1.4,-161.257,54.903,0.0,0.944,0.332,-0.056,9.411,3,20210724T080000_3
2021-07-24T09:23:59.109,1.242,-162.758,54.991,0.0,0.222,0.282,-0.003,4.589,2,20210724T080000_2
2021-07-24T09:24:05.635,1.406,-161.584,54.905,32155.165,0.346,0.235,-0.05,6.0,4,20210724T080000_4
2021-07-24T13:08:45.309,0.396,-162.255,55.262,0.0,0.293,0.13,-0.008,3.769,5,20210724T080000_5
2021-07-24T13:15:17.194,1.584,-161.66,55.259,44251.52,0.428,0.295,-0.034,8.866,6,20210724T080000_6
2021-07-24T13:22:54.052,1.332,-161.835,55.353,35763.783,0.28,0.31,-0.028,6.879,7,20210724T080000_7
2021-07-24T14:37:48.314,1.668,-161.33,54.904,44584.246,0.392,0.19,0.019,11.0,8,20210724T080000_8
2021-07-24T14:37:59.728,1.684,-161.338,54.904,22027.515,0.763,0.137,0.047,10.0,9,20210724T080000_9
2021-07-24T14:48:59.932,1.64,-162.174,54.905,61000.0,0.743,0.349,0.127,15.002,10,20210724T080000_10
2021-07-24T14:49:13.939,1.925,-162.281,54.904,33868.151,0.294,0.263,0.005,5.012,11,20210724T080000_11
2021-07-24T14:49:28.464,1.209,-161.84,55.141,448.377,0.506,0.282,0.035,5.985,12,20210724T080000_12
2021-07-24T17:14:27.105,0.397,-161.467,55.617,0.0,0.49,0.327,-0.101,9.0,1,20210724T160000_1
2021-07-24T17:27:41.917,0.773,-161.838,55.425,23466.928,0.7,0.49,0.165,7.0,2,20210724T160000_2
2021-07-24T17:53:31.165,0.935,-162.706,54.902,30179.975,0.503,0.245,0.021,6.0,3,20210724T160000_3
2021-07-24T18:34:32.132,1.119,-161.579,55.033,61000.0,0.044,0.308,-0.006,4.0,4,20210724T160000_4
2021-07-24T18:53:47.779,0.803,-161.907,55.107,18437.964,0.562,0.312,-0.072,10.92,5,20210724T160000_5
2021-07-24T18:54:03.800,1.039,-161.913,54.905,36218.911,0.797,0.195,0.02,5.0,6,20210724T160000_6
2021-07-24T21:20:36.233,1.518,-161.004,55.092,54054.449,0.475,0.19,0.002,11.66,7,20210724T160000_7
2021-07-24T21:20:43.289,1.974,-162.26,55.921,61000.0,0.711,0.28,0.018,7.277,8,20210724T160000_8
2021-07-24T22:52:32.121,1.319,-162.773,54.902,61000.0,1.124,0.143,0.071,8.0,9,20210724T160000_9
2021-07-24T23:24:55.780,0.721,-161.736,55.331,57722.989,0.653,0.353,0.096,5.0,10,20210724T160000_10
2021-07-24T23:34:55.379,1.521,-161.474,54.904,61000.0,0.804,0.175,-0.012,13.0,11,20210724T160000_11
2021-07-24T23:59:49.402,0.869,-161.943,55.522,61000.0,0.259,0.305,0.009,4.77,1,20210725T000000_1
2021-07-25T02:34:29.066,-0.227,-161.883,55.434,0.0,0.003,0.367,0.0,4.0,2,20210725T000000_2
2021-07-25T03:05:50.027,1.319,-161.088,54.902,55440.996,0.282,0.188,-0.005,10.0,3,20210725T000000_3
2021-07-25T03:06:02.423,1.559,-161.288,54.903,46949.26,0.52,0.191,-0.011,9.0,4,20210725T000000_4
2021-07-25T03:23:09.178,1.687,-162.773,54.902,61000.0,1.183,0.254,-0.105,18.799,5,20210725T000000_5
2021-07-25T03:45:13.541,-0.253,-162.347,55.0,357.967,0.007,0.681,0.001,4.0,6,20210725T000000_6
2021-07-25T03:45:26.616,0.951,-162.641,54.903,17005.57,0.436,0.381,0.006,4.947,7,20210725T000000_7
2021-07-25T05:01:30.069,1.133,-162.773,54.902,61000.0,1.181,0.021,0.012,5.0,8,20210725T000000_8
2021-07-25T05:31:42.572,1.111,-162.082,55.301,53899.36,0.709,0.248,0.002,10.0,9,20210725T000000_9
2021-07-25T05:32:57.507,0.82,-161.728,55.189,39375.907,0.0,0.193,-0.0,4.0,10,20210725T000000_10
2021-07-25T06:24:45.210,1.058,-161.529,54.904,30278.004,0.285,0.189,0.014,7.0,11,20210725T000000_11
2021-07-25T06:24:55.270,1.291,-161.526,54.904,47487.165,0.629,0.233,-0.034,8.0,12,20210725T000000_12
2021-07-25T06:26:16.241,1.332,-161.407,54.904,51612.012,0.395,0.2,-0.002,11.0,13,20210725T000000_13
2021-07-25T06:26:29.306,1.517,-161.48,54.904,44541.694,0.651,0.261,-0.002,10.0,14,20210725T000000_14
2021-07-25T08:04:09.898,1.3,-162.774,54.954,61000.0,0.424,0.166,0.023,5.0,1,20210725T080000_1
2021-07-25T08:04:17.962,1.389,-162.198,54.905,61000.0,0.694,0.177,0.06,4.0,2,20210725T080000_2
2021-07-25T09:27:14.293,0.692,-162.219,55.26,36599.126,0.0,0.213,-0.0,3.822,3,20210725T080000_3
2021-07-25T09:49:18.498,1.207,-161.041,54.902,53530.112,0.324,0.198,-0.012,7.968,4,20210725T080000_4
2021-07-25T09:49:46.152,0.462,-161.957,55.24,22344.219,0.69,0.186,0.001,5.811,5,20210725T080000_5
2021-07-25T10:02:24.739,1.288,-160.993,55.579,61000.0,0.715,0.3,0.035,5.927,6,20210725T080000_6
2021-07-25T10:21:46.274,1.289,-161.008,54.902,55504.923,0.417,0.172,0.004,10.958,7,20210725T080000_7
2021-07-25T10:21:54.661,1.439,-161.039,54.902,54725.701,0.67,0.146,0.013,8.901,8,20210725T080000_8
2021-07-25T10:32:21.772,0.894,-161.367,54.904,32243.043,0.484,0.18,-0.015,5.494,9,20210725T080000_9
2021-07-25T12:04:53.912,0.766,-162.343,55.532,0.0,0.298,0.362,0.024,5.0,10,20210725T080000_10
2021-07-25T12:08:53.158,0.974,-161.752,55.009,0.0,0.725,0.294,-0.072,6.0,11,20210725T080000_11
2021-07-25T12:12:45.583,0.743,-161.48,55.219,0.0,1.003,0.266,-0.001,8.0,12,20210725T080000_12
2021-07-25T12:23:15.297,0.794,-162.016,55.105,0.0,0.455,0.333,-0.066,6.0,13,20210725T080000_13
2021-07-25T12:27:52.104,0.678,-161.933,55.076,0.0,0.664,0.329,-0.129,5.0,14,20210725T080000_14
2021-07-25T12:38:52.956,1.135,-161.317,54.904,53722.403,0.248,0.154,0.013,6.0,15,20210725T080000_15
2021-07-25T12:39:04.105,1.238,-161.422,54.904,53502.1,0.53,0.238,0.002,6.0,16,20210725T080000_16
2021-07-25T12:47:35.115,1.56,-161.008,54.905,61000.0,0.431,0.158,0.003,11.0,17,20210725T080000_17
2021-07-25T12:47:45.484,1.857,-161.158,54.903,53892.566,0.57,0.174,0.012,11.0,18,20210725T080000_18
2021-07-25T13:57:57.925,0.868,-161.427,54.904,0.0,0.18,0.108,0.009,3.933,19,20210725T080000_19
2021-07-25T14:39:58.259,1.388,-162.773,54.902,59708.256,1.0,0.276,0.038,14.025,20,20210725T080000_20
2021-07-25T14:40:12.664,1.097,-162.777,55.091,23734.089,0.376,0.383,-0.086,3.975,21,20210725T080000_21
2021-07-25T15:53:46.244,0.349,-162.225,55.346,0.0,0.942,0.312,-0.158,4.0,22,20210725T080000_22
2021-07-25T16:25:01.768,1.638,-162.288,54.904,15544.881,0.148,0.258,0.017,9.652,1,20210725T160000_1
2021-07-25T16:25:03.869,2.546,-162.459,54.904,48670.862,0.248,0.2,-0.028,4.024,2,20210725T160000_2
2021-07-25T16:25:27.477,0.47,-161.842,55.332,7242.633,0.133,0.202,0.006,5.975,3,20210725T160000_3
2021-07-25T17:25:25.183,1.205,-161.232,54.903,53428.895,0.284,0.074,0.009,4.0,4,20210725T160000_4
2021-07-25T18:15:22.462,0.869,-161.79,54.905,61000.0,0.756,0.052,0.001,5.999,5,20210725T160000_5
2021-07-25T18:59:24.752,0.301,-162.023,54.927,3970.099,0.018,0.164,0.0,4.0,6,20210725T160000_6
2021-07-25T19:30:38.357,1.212,-161.002,55.174,61000.0,0.882,0.118,0.001,8.0,7,20210725T160000_7
2021-07-25T19:36:07.215,0.333,-161.834,55.199,9148.97,0.0,0.371,0.0,4.0,8,20210725T160000_8
2021-07-25T20:33:49.685,0.931,-161.316,55.246,0.0,0.437,0.21,0.132,5.0,9,20210725T160000_9
2021-07-25T20:36:30.369,1.037,-161.804,55.431,25730.518,0.445,0.267,-0.04,7.784,10,20210725T160000_10
2021-07-25T22:15:12.282,1.084,-161.415,54.904,40675.023,0.396,0.268,-0.03,5.907,11,20210725T160000_11
2021-07-25T22:15:34.314,0.902,-162.151,55.258,43344.637,0.0,0.057,-0.0,3.776,12,20210725T160000_12
2021-07-25T23:50:12.197,0.213,-162.345,54.969,15467.865,0.209,0.506,0.014,4.961,13,20210725T160000_13
2021-07-25T23:51:52.605,0.129,-162.317,54.982,8728.858,0.0,0.399,0.0,4.0,14,20210725T160000_14
2021-07-26T01:08:43.094,-0.312,-161.808,55.414,0.0,0.785,0.528,-0.184,4.0,1,20210726T000000_1
2021-07-26T02:56:39.102,0.146,-162.066,55.275,0.0,0.889,0.202,-0.102,4.0,2,20210726T000000_2
2021-07-26T03:54:54.438,1.169,-161.372,54.904,35028.172,0.248,0.226,-0.011,7.929,3,20210726T000000_3
2021-07-26T03:55:08.023,1.156,-161.836,55.032,61000.0,0.424,0.195,0.0,5.831,4,20210726T000000_4
2021-07-26T04:04:17.816,0.916,-162.526,55.179,14726.101,0.576,0.27,-0.08,4.0,5,20210726T000000_5
2021-07-26T04:51:59.051,0.014,-162.141,54.978,0.0,0.193,0.265,-0.01,3.756,6,20210726T000000_6
2021-07-26T05:37:54.139,0.067,-162.337,54.994,458.975,0.236,0.858,0.023,4.0,7,20210726T000000_7
2021-07-26T07:02:46.386,1.48,-161.0,55.283,61000.0,1.141,0.258,-0.033,16.0,8,20210726T000000_8
2021-07-26T07:39:32.213,0.819,-161.999,55.263,28312.282,0.867,0.257,-0.266,10.998,9,20210726T000000_9
2021-07-26T07:59:47.993,0.991,-162.413,55.326,61000.0,0.392,0.374,-0.035,5.0,1,20210726T080000_1
2021-07-26T08:11:20.004,0.325,-161.898,55.149,8798.222,0.3,0.189,0.004,6.0,2,20210726T080000_2
2021-07-26T08:11:25.251,1.294,-161.439,54.904,36517.518,0.41,0.207,-0.01,7.0,3,20210726T080000_3
2021-07-26T09:47:47.426,1.219,-162.488,54.903,61000.0,0.603,0.257,0.059,4.0,4,20210726T080000_4
2021-07-26T11:28:51.080,0.227,-161.685,55.553,9693.138,0.483,0.347,-0.071,6.0,5,20210726T080000_5
2021-07-26T12:21:15.281,1.732,-162.735,55.17,61000.0,0.527,0.416,0.061,7.0,6,20210726T080000_6
2021-07-26T15:59:49.013,1.079,-162.101,55.309,61000.0,0.057,0.436,-0.011,4.0,1,20210726T160000_1
2021-07-26T16:16:04.053,1.311,-162.106,55.179,61000.0,0.255,0.232,0.035,5.894,2,20210726T160000_2
2021-07-26T16:27:53.749,1.582,-162.233,54.904,61000.0,1.106,0.173,0.048,5.0,3,20210726T160000_3
2021-07-26T18:28:37.170,2.289,-162.143,54.905,61000.0,0.514,0.413,-0.091,20.0,4,20210726T160000_4
2021-07-26T22:36:55.129,1.082,-161.468,54.904,36764.463,0.15,0.243,0.004,5.0,5,20210726T160000_5
2021-07-26T23:04:32.754,1.503,-161.145,54.903,47907.385,0.238,0.293,-0.007,6.994,6,20210726T160000_6
2021-07-26T23:04:49.700,1.296,-162.459,54.904,5035.746,0.646,0.204,-0.049,3.963,7,20210726T160000_7
2021-07-27T00:32:34.262,1.319,-161.343,55.558,37276.741,0.307,0.281,-0.006,7.0,1,20210727T000000_1
2021-07-27T00:59:00.422,1.466,-162.426,54.904,61000.0,0.744,0.175,-0.015,11.0,2,20210727T000000_2
2021-07-27T03:17:58.770,1.855,-161.571,54.904,61000.0,0.645,0.305,-0.014,14.172,3,20210727T000000_3
2021-07-27T03:50:13.373,1.759,-161.104,54.902,61000.0,0.684,0.17,0.023,12.18,4,20210727T000000_4
2021-07-27T03:50:23.567,2.007,-161.372,54.904,35168.546,0.721,0.289,-0.025,9.82,5,20210727T000000_5
2021-07-27T04:22:57.016,1.489,-161.006,55.003,46022.085,0.367,0.225,-0.014,7.707,6,20210727T000000_6
2021-07-27T04:23:03.511,1.653,-162.516,54.903,49279.567,0.43,0.291,-0.049,5.316,7,20210727T000000_7
